1985-03-01,4.32
1985-04-01,4.32
1985-05-01,4.33
1985-06-01,4.32
1985-07-01,4.3
1985-08-01,4.31
1985-09-01,4.34
1985-10-01,4.35
1985-11-01,4.36
1985-12-01,4.38
1986-01-01,4.36
1986-02-01,4.37
1986-03-01,4.36
1986-04-01,4.35
1986-05-01,4.34
1986-06-01,4.33
1986-07-01,4.32
1986-08-01,4.32
1986-09-01,4.35
1986-10-01,4.36
1986-11-01,4.37
1986-12-01,4.39
1987-01-01,4.39
1987-02-01,4.4
1987-03-01,4.39
1987-04-01,4.38
1987-05-01,4.39
1987-06-01,4.39
1987-07-01,4.39
1987-08-01,4.39
1987-09-01,4.44
1987-10-01,4.46
1987-11-01,4.48
1987-12-01,4.51
1988-01-01,4.52
1988-02-01,4.51
1988-03-01,4.5
1988-04-01,4.51
1988-05-01,4.53
1988-06-01,4.53
1988-07-01,4.55
1988-08-01,4.56
1988-09-01,4.62
1988-10-01,4.63
1988-11-01,4.65
1988-12-01,4.69
1989-01-01,4.68
1989-02-01,4.69
1989-03-01,4.69
1989-04-01,4.69
1989-05-01,4.71
1989-06-01,4.73
1989-07-01,4.72
1989-08-01,4.74
1989-09-01,4.8
1989-10-01,4.81
1989-11-01,4.82
1989-12-01,4.88
1990-01-01,4.87
1990-02-01,4.87
1990-03-01,4.88
1990-04-01,4.93
1990-05-01,4.96
1990-06-01,4.96
1990-07-01,4.96
1990-08-01,4.98
1990-09-01,5.03
1990-10-01,5.05
1990-11-01,5.06
1990-12-01,5.09
1991-01-01,5.09
1991-02-01,5.08
1991-03-01,5.08
1991-04-01,5.16
1991-05-01,5.18
1991-06-01,5.17
1991-07-01,5.18
1991-08-01,5.2
1991-09-01,5.24
1991-10-01,5.24
1991-11-01,5.24
1991-12-01,5.29
1992-01-01,5.27
1992-02-01,5.26
1992-03-01,5.26
1992-04-01,5.27
1992-05-01,5.28
1992-06-01,5.27
1992-07-01,5.27
1992-08-01,5.28
1992-09-01,5.32
1992-10-01,5.32
1992-11-01,5.33
1992-12-01,5.35
1993-01-01,5.34
1993-02-01,5.34
1993-03-01,5.34
1993-04-01,5.34
1993-05-01,5.34
1993-06-01,5.33
1993-07-01,5.31
1993-08-01,5.33
1993-09-01,5.36
1993-10-01,5.38
1993-11-01,5.4
1993-12-01,5.43
1994-01-01,5.43
1994-02-01,5.42
1994-03-01,5.41
1994-04-01,5.43
1994-05-01,5.44
1994-06-01,5.44
1994-07-01,5.44
1994-08-01,5.46
1994-09-01,5.5
1994-10-01,5.53
1994-11-01,5.54
1994-12-01,5.59
1995-01-01,5.52
1995-02-01,5.52
1995-03-01,5.53
1995-04-01,5.53
1995-05-01,5.57
1995-06-01,5.56
1995-07-01,5.57
1995-08-01,5.6
1995-09-01,5.64
1995-10-01,5.65
1995-11-01,5.66
1995-12-01,5.7
1996-01-01,5.69
1996-02-01,5.69
1996-03-01,5.69
1996-04-01,5.7
1996-05-01,5.72
1996-06-01,5.76
1996-07-01,5.76
1996-08-01,5.78
1996-09-01,5.82
1996-10-01,5.92
1996-11-01,5.92
1996-12-01,5.97
1997-01-01,5.95
1997-02-01,5.93
1997-03-01,5.95
1997-04-01,5.96
1997-05-01,5.99
1997-06-01,5.98
1997-07-01,5.98
1997-08-01,6.04
1997-09-01,6.18
1997-10-01,6.22
1997-11-01,6.21
1997-12-01,6.28
1998-01-01,6.24
1998-02-01,6.23
1998-03-01,6.26
1998-04-01,6.29
1998-05-01,6.31
1998-06-01,6.33
1998-07-01,6.33
1998-08-01,6.37
1998-09-01,6.43
1998-10-01,6.46
1998-11-01,6.45
1998-12-01,6.53
1999-01-01,6.51
1999-02-01,6.52
1999-03-01,6.52
1999-04-01,6.55
1999-05-01,6.57
1999-06-01,6.58
1999-07-01,6.58
1999-08-01,6.62
1999-09-01,6.68
1999-10-01,6.71
1999-11-01,6.74
1999-12-01,6.81
2000-01-01,6.79
2000-02-01,6.79
2000-03-01,6.82
2000-04-01,6.85
2000-05-01,6.89
2000-06-01,6.89
2000-07-01,6.9
2000-08-01,6.95
2000-09-01,7.02
2000-10-01,7.04
2000-11-01,7.06
2000-12-01,7.13
2001-01-01,7.09
2001-02-01,7.12
2001-03-01,7.11
2001-04-01,7.06
2001-05-01,7.08
2001-06-01,7.11
2001-07-01,7.08
2001-08-01,7.11
2001-09-01,7.14
2001-10-01,7.18
2001-11-01,7.18
2001-12-01,7.25
2002-01-01,7.25
2002-02-01,7.24
2002-03-01,7.24
2002-04-01,7.24
2002-05-01,7.27
2002-06-01,7.25
2002-07-01,7.25
2002-08-01,7.28
2002-09-01,7.34
2002-10-01,7.39
2002-11-01,7.39
2002-12-01,7.45
2003-01-01,7.42
2003-02-01,7.45
2003-03-01,7.42
