,Male: 16-24: LTHS,Male: 16-24: HS,Male: 16-24: Some college,Male: 16-24: College,Male: 16-24: Advanced,Male: 25-34: LTHS,Male: 25-34: HS,Male: 25-34: Some college,Male: 25-34: College,Male: 25-34: Advanced,Male: 35-44: LTHS,Male: 35-44: HS,Male: 35-44: Some college,Male: 35-44: College,Male: 35-44: Advanced,Male: 45-54: LTHS,Male: 45-54: HS,Male: 45-54: Some college,Male: 45-54: College,Male: 45-54: Advanced,Male: 55-64: LTHS,Male: 55-64: HS,Male: 55-64: Some college,Male: 55-64: College,Male: 55-64: Advanced,Male: 65+: LTHS,Male: 65+: HS,Male: 65+: Some college,Male: 65+: College,Male: 65+: Advanced,Female: 16-24: LTHS,Female: 16-24: HS,Female: 16-24: Some college,Female: 16-24: College,Female: 16-24: Advanced,Female: 25-34: LTHS,Female: 25-34: HS,Female: 25-34: Some college,Female: 25-34: College,Female: 25-34: Advanced,Female: 35-44: LTHS,Female: 35-44: HS,Female: 35-44: Some college,Female: 35-44: College,Female: 35-44: Advanced,Female: 45-54: LTHS,Female: 45-54: HS,Female: 45-54: Some college,Female: 45-54: College,Female: 45-54: Advanced,Female: 55-64: LTHS,Female: 55-64: HS,Female: 55-64: Some college,Female: 55-64: College,Female: 55-64: Advanced,Female: 65+: LTHS,Female: 65+: HS,Female: 65+: Some college,Female: 65+: College,Female: 65+: Advanced
1990,0.477276235819,0.817255318165,0.660253882408,0.829809606075,0.603020071983,0.792365252972,0.890621900558,0.905293941498,0.940011322498,0.90732395649,0.790297448635,0.889336168766,0.915795445442,0.961372733116,0.963546097279,0.744316518307,0.879254162312,0.901448130608,0.942444324493,0.958146691322,0.526053607464,0.659390747547,0.699524700642,0.75489294529,0.812087833881,0.100733168423,0.166346162558,0.195555537939,0.254558146,0.348209351301,0.352156817913,0.665941178799,0.652392208576,0.844625174999,0.750085711479,0.427413284779,0.677853405476,0.742401540279,0.817682564259,0.829643070698,0.513172447681,0.733961522579,0.774125695229,0.794936239719,0.857939660549,0.491371423006,0.689660787582,0.75990062952,0.799139201641,0.880632579327,0.313315480947,0.458306729794,0.524318754673,0.539452195168,0.662875771523,0.0522009916604,0.0971692800522,0.12003390491,0.127630859613,0.168131455779
1991,0.444094598293,0.784542441368,0.632984519005,0.810948967934,0.64770257473,0.749964237213,0.876801013947,0.890711188316,0.93273293972,0.9077283144,0.764129221439,0.873546421528,0.905109643936,0.951739192009,0.961210846901,0.723462402821,0.857214868069,0.894583940506,0.929568111897,0.952499032021,0.504318296909,0.657059133053,0.671080052853,0.749668419361,0.792106032372,0.101118661463,0.144333973527,0.187292277813,0.235876619816,0.316932141781,0.32056838274,0.638330578804,0.643410623074,0.823623538017,0.658881008625,0.402387529612,0.660027563572,0.732571721077,0.807508766651,0.837311804295,0.502587497234,0.731627523899,0.767578482628,0.788829386234,0.851334154606,0.468729376793,0.694637238979,0.751830399036,0.805736780167,0.881608426571,0.316900998354,0.444603204727,0.51356446743,0.550907850266,0.658485412598,0.0524289943278,0.0909028872848,0.118203684688,0.116316631436,0.1896905303
1992,0.417269408703,0.706897974014,0.654279649258,0.785253047943,0.770867407322,0.748997330666,0.859272003174,0.888074815273,0.923321664333,0.927524507046,0.723903298378,0.862624824047,0.892684400082,0.942113935947,0.958170890808,0.685932636261,0.851691365242,0.876174032688,0.926211535931,0.946700155735,0.505174279213,0.619333744049,0.665963828564,0.735291182995,0.799850404263,0.101507872343,0.150858014822,0.17880602181,0.243607521057,0.305306851864,0.305519133806,0.594071865082,0.652191102505,0.82742536068,0.775531828403,0.377163141966,0.660808503628,0.731277406216,0.812593877316,0.864717304707,0.483596265316,0.710268616676,0.761996865273,0.786074519157,0.854323029518,0.452779322863,0.680434525013,0.760145246983,0.788657069206,0.889666080475,0.295647352934,0.458396792412,0.526319861412,0.53422254324,0.66690826416,0.0459408983588,0.0835514739156,0.113555207849,0.11957655102,0.174453213811
1993,0.422875881195,0.709777057171,0.65942388773,0.807152748108,0.721144914627,0.746830403805,0.858502805233,0.892078340054,0.930139482021,0.922620534897,0.734977483749,0.863770902157,0.88981795311,0.944750785828,0.95876967907,0.674076795578,0.844803988934,0.872389316559,0.919065892696,0.950569391251,0.51825851202,0.619424283504,0.661071658134,0.725396931171,0.780519247055,0.0950341895223,0.142654508352,0.191106915474,0.237826272845,0.280162572861,0.313660144806,0.58442646265,0.661004722118,0.836530685425,0.818355977535,0.379750370979,0.654550135136,0.730455517769,0.810922324657,0.846251368523,0.465719908476,0.707949519157,0.764018714428,0.784234642982,0.8587500453,0.438711464405,0.686434745789,0.751418352127,0.806726932526,0.88485711813,0.281746357679,0.459237039089,0.539515972137,0.568475723267,0.676118731499,0.0485089085996,0.0824333578348,0.110479868948,0.10784457624,0.148560658097
1994,0.432045578957,0.712016761303,0.680918753147,0.802904367447,0.766668498516,0.743675887585,0.864345431328,0.896158158779,0.927139163017,0.929548919201,0.729026675224,0.862566888332,0.902791917324,0.947230100632,0.957107722759,0.659756600857,0.841358184814,0.880887806416,0.926526963711,0.960543990135,0.48975288868,0.620768845081,0.670284867287,0.715020537376,0.774447917938,0.091176867485,0.149909362197,0.192584559321,0.239158943295,0.315220981836,0.337157309055,0.589028894901,0.669442951679,0.831668436527,0.766412138939,0.370330899954,0.659006237984,0.747392058372,0.818416655064,0.860244274139,0.473125070333,0.722157537937,0.769160509109,0.790764927864,0.859014570713,0.447379499674,0.700363218784,0.774321496487,0.805914878845,0.888851821423,0.287050485611,0.473116964102,0.551023721695,0.575298964977,0.667141318321,0.0506737232208,0.0950382649899,0.120802715421,0.109994031489,0.187859773636
1995,0.438188225031,0.726616919041,0.698436319828,0.817421734333,0.707597136497,0.755075633526,0.874437212944,0.900890648365,0.925868928432,0.935704767704,0.713776230812,0.868984401226,0.905551373959,0.951639711857,0.955570399761,0.664929747581,0.836834788322,0.874662041664,0.928852438927,0.950023412704,0.481173932552,0.627023100853,0.669380843639,0.729640185833,0.778428196907,0.0982336997986,0.150354206562,0.186913996935,0.236349746585,0.290828496218,0.346044003963,0.590444326401,0.677034199238,0.803586125374,0.715147614479,0.400855153799,0.669640302658,0.745826482773,0.824243426323,0.852560520172,0.486282199621,0.716333925724,0.783728837967,0.786832153797,0.861163854599,0.45131456852,0.704214990139,0.769185960293,0.796814739704,0.879853487015,0.30537840724,0.469714313745,0.559277534485,0.575152993202,0.687939345837,0.0469505339861,0.0878344997764,0.121361352503,0.114017605782,0.172933056951
1996,0.418851345778,0.720582902431,0.683538794518,0.78903222084,0.901350736618,0.779686689377,0.877339601517,0.901400625706,0.932378411293,0.934722721577,0.744017720222,0.868589401245,0.904796898365,0.946436703205,0.95680475235,0.686891674995,0.832361876965,0.878919422626,0.924696266651,0.948455870152,0.496980398893,0.639478743076,0.679869532585,0.729696810246,0.791471719742,0.100967012346,0.153003782034,0.188442438841,0.226965785027,0.281250059605,0.349512994289,0.608334183693,0.666860878468,0.835789144039,0.71173620224,0.413550615311,0.669672489166,0.75906676054,0.821645319462,0.864595472813,0.486646056175,0.732193350792,0.77792018652,0.791232526302,0.866557836533,0.445477128029,0.712375879288,0.784127295017,0.803467452526,0.885042846203,0.298061549664,0.479460060596,0.563518404961,0.573514223099,0.676048338413,0.043962739408,0.0814295783639,0.117606021464,0.106966540217,0.166295826435
1997,0.427668899298,0.721018970013,0.677068471909,0.818835020065,0.770757615566,0.784997880459,0.88067650795,0.902120649815,0.937219679356,0.929384946823,0.759464502335,0.874943196774,0.910007834435,0.947456300259,0.966834008694,0.6979367733,0.841882586479,0.878077924252,0.933401286602,0.950051248074,0.502556622028,0.648436367512,0.680683076382,0.7440533638,0.772294819355,0.104929149151,0.153034597635,0.182101234794,0.21855057776,0.317678332329,0.357769429684,0.615492582321,0.667918264866,0.829504728317,0.701637387276,0.440793782473,0.684756040573,0.754524588585,0.822061240673,0.857902824879,0.508316576481,0.729012548923,0.787131130695,0.795989990234,0.860320389271,0.467601209879,0.710913360119,0.790886461735,0.821708142757,0.884673237801,0.299103319645,0.491770118475,0.570822179317,0.596759319305,0.713649690151,0.0477893576026,0.0842855870724,0.112397380173,0.113998755813,0.158187791705
1998,0.440854877234,0.732339084148,0.68374145031,0.78714966774,0.911535978317,0.799771428108,0.87915289402,0.911788523197,0.941351652145,0.937705099583,0.768302977085,0.881239056587,0.919040501118,0.954958021641,0.961803197861,0.70413517952,0.845807313919,0.882958650589,0.925606250763,0.945063531399,0.505051374435,0.645416140556,0.688064455986,0.751875519753,0.793836712837,0.104278840125,0.152794659138,0.17746065557,0.218211635947,0.3027305305,0.375846028328,0.627871930599,0.686743795872,0.813570141792,0.771763682365,0.449181169271,0.682229399681,0.772051215172,0.820310115814,0.848893821239,0.512005805969,0.727184951305,0.780421435833,0.78672772646,0.848922491074,0.49282425642,0.705339193344,0.794291377068,0.815622627735,0.889718770981,0.30922010541,0.488284021616,0.575940489769,0.597638726234,0.709099590778,0.0494675599039,0.0866699367762,0.112416960299,0.118086658418,0.183813884854
1999,0.447957873344,0.739671111107,0.676619470119,0.820979475975,0.793019413948,0.801092028618,0.887275338173,0.913241386414,0.933473646641,0.929413378239,0.772473275661,0.888824105263,0.916247963905,0.95127093792,0.959923326969,0.699579179287,0.836741626263,0.878457307816,0.92233645916,0.944371759892,0.508694887161,0.634612381458,0.684808731079,0.749490916729,0.785950481892,0.103882461786,0.151657119393,0.189450770617,0.232951506972,0.283463209867,0.376127570868,0.620470583439,0.68244767189,0.798362255096,0.661128997803,0.456349790096,0.688113451004,0.771332025528,0.815730333328,0.844989597797,0.533921182156,0.734295547009,0.782265901566,0.790809214115,0.833150684834,0.499700337648,0.710224807262,0.791930615902,0.819579005241,0.893813252449,0.312403678894,0.490286439657,0.568006575108,0.592407822609,0.697516798973,0.0471127107739,0.0889203548431,0.11797401309,0.118333697319,0.178331211209
2000,0.451313048601,0.73301666975,0.695164144039,0.855308294296,0.829371452332,0.827253103256,0.888642728329,0.913339912891,0.937772631645,0.94066041708,0.774856686592,0.879233777523,0.91776239872,0.953147768974,0.957628488541,0.697210788727,0.835635662079,0.875878870487,0.930109381676,0.945609092712,0.522374272346,0.623151540756,0.680068910122,0.744233608246,0.77990436554,0.105550743639,0.158720239997,0.195121198893,0.228973895311,0.285146564245,0.384697496891,0.63074105978,0.681765794754,0.805906116962,0.751774966717,0.474833190441,0.69537460804,0.764368414879,0.807343542576,0.841313540936,0.532503068447,0.736276686192,0.78814470768,0.777860164642,0.840006828308,0.505514919758,0.718123674393,0.792470693588,0.801062226295,0.878994107246,0.305456906557,0.484930336475,0.562776088715,0.610791563988,0.698057115078,0.0511472038925,0.0920759737492,0.126847490668,0.127306267619,0.193928807974
2001,0.426271021366,0.706702053547,0.668321192265,0.827187240124,0.751571893692,0.789761900902,0.872067689896,0.903449118137,0.928792417049,0.933223664761,0.764600634575,0.870208621025,0.910256922245,0.951321184635,0.958715975285,0.680776596069,0.825205922127,0.872089445591,0.923194110394,0.944939315319,0.492957293987,0.625850737095,0.684588849545,0.748121023178,0.795759856701,0.111772634089,0.167742341757,0.186798125505,0.227863222361,0.285291612148,0.363865792751,0.610105097294,0.670947372913,0.800675153732,0.766131520271,0.452819615602,0.684565603733,0.758151054382,0.791541934013,0.831065714359,0.527542829514,0.730046391487,0.788429737091,0.768077850342,0.821492671967,0.490293473005,0.718700408936,0.773629486561,0.791511237621,0.880327939987,0.298874408007,0.502947509289,0.589599430561,0.603774726391,0.677541315556,0.0531453713775,0.0909858569503,0.126335814595,0.134140565991,0.197476387024
2002,0.379364550114,0.685228526592,0.651981592178,0.774825513363,0.704337835312,0.794842243195,0.838898181915,0.881082117558,0.919533312321,0.921584367752,0.742846727371,0.856541454792,0.89716809988,0.936271488667,0.947949111462,0.693322777748,0.818793833256,0.851296782494,0.911419153214,0.929432868958,0.487582832575,0.631097972393,0.682626068592,0.748073875904,0.797108232975,0.10909178108,0.157770618796,0.186174303293,0.23510093987,0.282880097628,0.343322277069,0.594953298569,0.657449841499,0.7772564888,0.747581779957,0.444458425045,0.653826951981,0.746561348438,0.798109948635,0.810569763184,0.502331852913,0.715047001839,0.764416515827,0.771918416023,0.819206893444,0.469175815582,0.706507861614,0.756257355213,0.793910741806,0.861527144909,0.319422513247,0.513749659061,0.588420510292,0.617473721504,0.687285244465,0.0526445135474,0.0947469994426,0.123525515199,0.131702870131,0.188382640481
2003,0.364265441895,0.666759133339,0.646704912186,0.79737842083,0.667827606201,0.796243131161,0.83937472105,0.873138010502,0.901549577713,0.913192451,0.750732123852,0.852127671242,0.889786481857,0.937587499619,0.939902961254,0.677048265934,0.809756040573,0.837742269039,0.909166753292,0.92864125967,0.491160809994,0.623360812664,0.669107854366,0.733609378338,0.774520814419,0.111966744065,0.165491089225,0.198208391666,0.227440372109,0.292132973671,0.315105050802,0.576665282249,0.650888621807,0.777619183064,0.734517097473,0.440551191568,0.644174158573,0.737681865692,0.789473295212,0.798243045807,0.495226740837,0.703063964844,0.760759711266,0.758486866951,0.824462234974,0.456947922707,0.718918204308,0.768076658249,0.795536637306,0.8625857234,0.321283221245,0.512537539005,0.600055158138,0.635055720806,0.721875905991,0.0506691522896,0.105059690773,0.129372999072,0.138500511646,0.194605380297
2004,0.366980075836,0.672487080097,0.637949347496,0.813721656799,0.833562791348,0.802614092827,0.849949777126,0.871039092541,0.915149629116,0.930965662003,0.777598559856,0.857555270195,0.896703541279,0.934739053249,0.945692300797,0.671883761883,0.814124643803,0.848929107189,0.906809031963,0.931845068932,0.482115387917,0.617538452148,0.668803751469,0.746226131916,0.790098965168,0.120105355978,0.169158399105,0.193960368633,0.233153447509,0.289860606194,0.30943775177,0.578925132751,0.630691051483,0.777833580971,0.786809325218,0.42568102479,0.63932043314,0.721731841564,0.787135779858,0.832479834557,0.496363729239,0.706497550011,0.769541740417,0.74929356575,0.810754716396,0.475462645292,0.708641707897,0.768625020981,0.793711185455,0.854900717735,0.298411816359,0.511513352394,0.590749025345,0.623624622822,0.726466119289,0.0525288507342,0.107243172824,0.147971957922,0.13535746932,0.208606570959
2005,0.359420031309,0.666295170784,0.645367383957,0.803540468216,0.79054838419,0.807134985924,0.853754162788,0.887529969215,0.911619842052,0.917915046215,0.791417896748,0.854945838451,0.902840733528,0.939984202385,0.954440951347,0.674061179161,0.82405436039,0.858253777027,0.910228013992,0.932360053062,0.483145028353,0.616928994656,0.691904306412,0.767051815987,0.793653964996,0.118966318667,0.172332391143,0.208431407809,0.255200356245,0.311306059361,0.312268972397,0.572106003761,0.65148127079,0.80155813694,0.750233471394,0.423617571592,0.630471169949,0.742191851139,0.800570249557,0.822552204132,0.514942467213,0.707468926907,0.760950684547,0.762431025505,0.818140566349,0.472725242376,0.697988033295,0.766357719898,0.806889712811,0.86977493763,0.313682079315,0.509968042374,0.61020052433,0.627657592297,0.716122925282,0.054690066725,0.108048737049,0.143655374646,0.150093436241,0.212422460318
2006,0.366052985191,0.681750833988,0.659969449043,0.809494614601,0.66450625658,0.821946382523,0.851903498173,0.881965339184,0.92421066761,0.924568116665,0.791081249714,0.864397287369,0.901810050011,0.93998247385,0.963327288628,0.704274833202,0.823280453682,0.864287257195,0.920984506607,0.945527076721,0.514172255993,0.616802334785,0.686773836613,0.769354760647,0.787479758263,0.119474232197,0.183565720916,0.20746076107,0.252681463957,0.317027717829,0.305854737759,0.566580295563,0.642992854118,0.793299376965,0.683359444141,0.438727676868,0.643640041351,0.733923614025,0.802295804024,0.849375367165,0.497837871313,0.70071208477,0.764116346836,0.771329164505,0.821713864803,0.470013141632,0.701365590096,0.77263712883,0.805326640606,0.865704894066,0.338540434837,0.517771601677,0.613273978233,0.653142392635,0.705227196217,0.056154422462,0.110707484186,0.142833292484,0.157287195325,0.208787634969
2007,0.338749468327,0.668445050716,0.625067472458,0.803458511829,0.697871923447,0.810092747211,0.855217337608,0.886380076408,0.930387854576,0.924385547638,0.792760789394,0.861989676952,0.906350493431,0.943261921406,0.956273674965,0.697926998138,0.82603520155,0.867517530918,0.919326126575,0.942790329456,0.495499104261,0.615002989769,0.674156427383,0.765872240067,0.803589820862,0.120991207659,0.182484686375,0.203217804432,0.245880261064,0.325799942017,0.293585658073,0.566058635712,0.64371830225,0.790095031261,0.822753667831,0.428688526154,0.64318472147,0.740012526512,0.804141759872,0.856338441372,0.498455286026,0.696051120758,0.772225737572,0.762745440006,0.825813353062,0.477613776922,0.701301574707,0.767711997032,0.80728828907,0.853104352951,0.317627966404,0.528951942921,0.606611907482,0.646348059177,0.70473575592,0.0578279383481,0.120864570141,0.149002447724,0.16075925529,0.239208057523
2008,0.30118444562,0.633946359158,0.622817337513,0.778594017029,0.664114713669,0.780340909958,0.824202597141,0.863342940807,0.915919005871,0.91120839119,0.781231343746,0.845063090324,0.888997972012,0.933638632298,0.95063740015,0.678165555,0.81062734127,0.856036603451,0.922517597675,0.93950933218,0.502069532871,0.625499844551,0.676875829697,0.75193887949,0.804981887341,0.122466750443,0.180568814278,0.216008603573,0.261584788561,0.32717987895,0.267585366964,0.533421635628,0.63327640295,0.776444196701,0.775456249714,0.415451645851,0.627267360687,0.741746068001,0.811793267727,0.841019153595,0.504128694534,0.686323821545,0.765614390373,0.764522016048,0.84297901392,0.442771613598,0.70159727335,0.767070114613,0.798818290234,0.863448381424,0.329601466656,0.527079045773,0.607971429825,0.654385626316,0.711926937103,0.0605602711439,0.116469666362,0.156769230962,0.179421499372,0.228049874306
