Date,REER,NEER,Rate
2014-04-28,1.0409474106784424,1.0213310580204777,1.0237839945413783
2014-04-29,1.0409474106784424,1.0213310580204777,1.0241833252072159
2014-04-30,1.0409474106784424,1.0213310580204777,1.028193832599119
2014-05-01,1.0409474106784424,1.0213310580204777,1.026987386330302
2014-05-02,1.0381372942593334,1.0201121404193076,1.0270878153725798
2014-05-06,1.0381372942593334,1.0201121404193076,1.0342688330871492
2014-05-07,1.0381372942593334,1.0201121404193076,1.0327433628318583
2014-05-08,1.0381372942593334,1.0201121404193076,1.033759842519685
2014-05-09,1.0381372942593334,1.0201121404193076,1.0326418247959888
2014-05-12,1.0381372942593334,1.0201121404193076,1.0285966114974048
2014-05-13,1.0381372942593334,1.0201121404193076,1.0273892203854054
2014-05-14,1.0381372942593334,1.0201121404193076,1.031728880157171
2014-05-15,1.0381372942593334,1.0201121404193076,1.0340651767254112
2014-05-16,1.0381372942593334,1.0201121404193076,1.0351862803075105
2014-05-19,1.0381372942593334,1.0201121404193076,1.0381536028466938
2014-05-20,1.0381372942593334,1.0201121404193076,1.036309817464233
2014-05-21,1.0381372942593334,1.0201121404193076,1.0348802837718003
2014-05-22,1.0381372942593334,1.0201121404193076,1.033048096783712
2014-05-23,1.0381372942593334,1.0201121404193076,1.0315262227460222
2014-05-27,1.0381372942593334,1.0201121404193076,1.0289997060840599
2014-05-28,1.0381372942593334,1.0201121404193076,1.032134433962264
2014-05-29,1.0381372942593334,1.0201121404193076,1.0343706913531614
2014-05-30,1.0381372942593334,1.0201121404193076,1.0324388086110292
2014-06-01,1.0381372942593334,1.0201121404193076,1.0279925614172458
2014-06-02,1.0398768901378295,1.0208434909800097,1.0279925614172458
2014-06-03,1.0398768901378295,1.0208434909800097,1.0253831885189884
2014-06-04,1.0398768901378295,1.0208434909800097,1.0232852689010132
2014-06-05,1.0398768901378295,1.0208434909800097,1.0250829592035917
2014-06-06,1.0398768901378295,1.0208434909800097,1.0240834633385336
2014-06-09,1.0398768901378295,1.0208434909800097,1.0240834633385336
2014-06-10,1.0398768901378295,1.0208434909800097,1.0255834391172738
2014-06-11,1.0398768901378295,1.0208434909800097,1.030615248748896
2014-06-12,1.0398768901378295,1.0208434909800097,1.0316275414988705
2014-06-13,1.0398768901378295,1.0208434909800097,1.0288989028213167
2014-06-16,1.0398768901378295,1.0208434909800097,1.0308175483364412
2014-06-17,1.0398768901378295,1.0208434909800097,1.0279925614172458
2014-06-18,1.0398768901378295,1.0208434909800097,1.0282944977481887
2014-06-19,1.0398768901378295,1.0208434909800097,1.0316275414988705
2014-06-20,1.0398768901378295,1.0208434909800097,1.028193832599119
2014-06-23,1.0398768901378295,1.0208434909800097,1.0308175483364412
2014-06-24,1.0398768901378295,1.0208434909800097,1.0282944977481887
2014-06-25,1.0398768901378295,1.0208434909800097,1.0316275414988705
2014-06-26,1.0398768901378295,1.0208434909800097,1.0342688330871492
2014-06-27,1.0398768901378295,1.0208434909800097,1.036105356614383
2014-06-30,1.0398768901378295,1.0208434909800097,1.0368213228035537
2014-07-01,1.0398768901378295,1.0208434909800097,1.0344725696838373
2014-07-02,1.0305098354074669,1.0118235007313505,1.032134433962264
2014-07-03,1.0305098354074669,1.0118235007313505,1.027791369018495
2014-07-04,1.0305098354074669,1.0118235007313505,1.0289997060840599
2014-07-07,1.0305098354074669,1.0118235007313505,1.031222385861561
2014-07-08,1.0305098354074669,1.0118235007313505,1.0342688330871492
2014-07-09,1.0305098354074669,1.0118235007313505,1.0328449208378405
2014-07-10,1.0305098354074669,1.0118235007313505,1.0369236844703327
2014-07-11,1.0305098354074669,1.0118235007313505,1.0368213228035537
2014-07-14,1.0305098354074669,1.0118235007313505,1.0340651767254112
2014-07-15,1.0305098354074669,1.0118235007313505,1.0327433628318583
2014-07-16,1.0305098354074669,1.0118235007313505,1.033048096783712
2014-07-17,1.0305098354074669,1.0118235007313505,1.0342688330871492
2014-07-18,1.0305098354074669,1.0118235007313505,1.0359009764276554
2014-07-21,1.0305098354074669,1.0118235007313505,1.036514359024968
2014-07-22,1.0305098354074669,1.0118235007313505,1.0347783251231526
2014-07-23,1.0305098354074669,1.0118235007313505,1.0345744680851063
2014-07-24,1.0305098354074669,1.0118235007313505,1.0320330156234645
2014-07-25,1.0305098354074669,1.0118235007313505,1.0315262227460222
2014-07-28,1.0305098354074669,1.0118235007313505,1.031931617213598
2014-07-29,1.0305098354074669,1.0118235007313505,1.0282944977481887
2014-07-30,1.0305098354074669,1.0118235007313505,1.021692607003891
2014-07-31,1.0305098354074669,1.0118235007313505,1.0213945346688709
2014-08-01,1.0305098354074669,1.0118235007313505,1.0249829218307795
2014-08-04,0.9983942191890807,0.9798878595806922,1.0251830161054172
2014-08-05,0.9983942191890807,0.9798878595806922,1.0212952158693116
2014-08-06,0.9983942191890807,0.9798878595806922,1.0259841750512846
2014-08-07,0.9983942191890807,0.9798878595806922,1.0278919553728714
2014-08-08,0.9983942191890807,0.9798878595806922,1.0313236449332286
2014-08-11,0.9983942191890807,0.9798878595806922,1.0285966114974048
2014-08-12,0.9983942191890807,0.9798878595806922,1.027791369018495
2014-08-13,0.9983942191890807,0.9798878595806922,1.0259841750512846
2014-08-14,0.9983942191890807,0.9798878595806922,1.0251830161054172
2014-08-15,0.9983942191890807,0.9798878595806922,1.026084407971864
2014-08-18,0.9983942191890807,0.9798878595806922,1.0241833252072159
2014-08-19,0.9983942191890807,0.9798878595806922,1.0214938727873955
2014-08-20,0.9983942191890807,0.9798878595806922,1.0165505226480838
2014-08-21,0.9983942191890807,0.9798878595806922,1.011947201079102
2014-08-22,0.9983942191890807,0.9798878595806922,1.0089337175792508
2014-08-26,0.9983942191890807,0.9798878595806922,1.0096126117466115
2014-08-27,0.9983942191890807,0.9798878595806922,1.010584046954681
2014-08-28,0.9983942191890807,0.9798878595806922,1.0123373493975905
2014-08-29,0.9983942191890807,0.9798878595806922,1.011070465922218
2014-09-01,0.9983942191890807,0.9798878595806922,1.007482014388489
2014-09-02,0.9974575137160444,0.9820819112627984,0.9989537759178239
2014-09-03,0.9974575137160444,0.9820819112627984,1.0009530162965785
2014-09-04,0.9974575137160444,0.9820819112627984,0.9991438356164383
2014-09-05,0.9974575137160444,0.9820819112627984,1.0013347316236056
2014-09-08,0.9974575137160444,0.9820819112627984,0.9965841161400513
2014-09-09,0.9974575137160444,0.9820819112627984,0.9887037560011295
2014-09-10,0.9974575137160444,0.9820819112627984,0.9845331833520808
2014-09-11,0.9974575137160444,0.9820819112627984,0.9832428384197716
2014-09-12,0.9974575137160444,0.9820819112627984,0.978206202849958
2014-09-15,0.9974575137160444,0.9820819112627984,0.9793920179037672
2014-09-16,0.9974575137160444,0.9820819112627984,0.979940287367046
2014-09-17,0.9974575137160444,0.9820819112627984,0.9771141501535026
2014-09-18,0.9974575137160444,0.9820819112627984,0.9666820064427059
2014-09-19,0.9974575137160444,0.9820819112627984,0.9637548173976875
2014-09-22,0.9974575137160444,0.9820819112627984,0.9634895881111825
2014-09-23,0.9974575137160444,0.9820819112627984,0.9648171963990446
2014-09-24,0.9974575137160444,0.9820819112627984,0.9653492647058823
2014-09-25,0.9974575137160444,0.9820819112627984,0.9660596026490066
2014-09-26,0.9974575137160444,0.9820819112627984,0.9618131868131868
2014-09-29,0.9974575137160444,0.9820819112627984,0.9604059985369421
2014-09-30,0.9974575137160444,0.9820819112627984,0.9574293527803098
2014-10-01,0.9974575137160444,0.9820819112627984,0.9583903640843141
2014-10-02,0.9329586511441188,0.9210141394441735,0.9680184331797235
2014-10-03,0.9329586511441188,0.9210141394441735,0.9569059766763847
2014-10-06,0.9329586511441188,0.9210141394441735,0.9619893753434695
2014-10-07,0.9329586511441188,0.9210141394441735,0.9697165543347798
2014-10-08,0.9329586511441188,0.9210141394441735,0.9699852234946434
2014-10-09,0.9329586511441188,0.9210141394441735,0.9733110925771477
2014-10-10,0.9329586511441188,0.9210141394441735,0.9733110925771477
2014-10-13,0.9329586511441188,0.9210141394441735,0.9783884489986027
2014-10-14,0.9329586511441188,0.9210141394441735,0.9810386699047262
2014-10-15,0.9329586511441188,0.9210141394441735,0.988889935034366
2014-10-16,0.9329586511441188,0.9210141394441735,0.9900084833631821
2014-10-17,0.9329586511441188,0.9210141394441735,0.9847177948621789
2014-10-20,0.9329586511441188,0.9210141394441735,0.98259893348302
2014-10-21,0.9329586511441188,0.9210141394441735,0.9842563958391903
2014-10-22,0.9329586511441188,0.9210141394441735,0.9795747062115276
2014-10-23,0.9329586511441188,0.9210141394441735,0.9712409839097467
2014-10-24,0.9329586511441188,0.9210141394441735,0.9709716187482665
2014-10-27,0.9329586511441188,0.9210141394441735,0.9751183734100827
2014-10-28,0.9329586511441188,0.9210141394441735,0.9724099620405516
2014-10-29,0.9329586511441188,0.9210141394441735,0.9715104985662751
2014-10-30,0.9329586511441188,0.9210141394441735,0.9638432596127374
2014-10-31,0.9329586511441188,0.9210141394441735,0.9370148987420822
2014-11-01,0.9329586511441188,0.9210141394441735,0.9197828181101673
2014-11-03,0.9222534457379901,0.9101657727937591,0.9197828181101673
2014-11-04,0.9222534457379901,0.9101657727937591,0.9270897696177949
2014-11-05,0.9222534457379901,0.9101657727937591,0.9172124705265914
2014-11-06,0.9222534457379901,0.9101657727937591,0.9155334728033473
2014-11-07,0.9222534457379901,0.9101657727937591,0.9135426633034704
2014-11-10,0.9222534457379901,0.9101657727937591,0.9160924552987352
2014-11-11,0.9222534457379901,0.9101657727937591,0.9069165011657024
2014-11-12,0.9222534457379901,0.9101657727937591,0.9121146330872774
2014-11-13,0.9222534457379901,0.9101657727937591,0.9069948186528497
2014-11-14,0.9222534457379901,0.9101657727937591,0.9015450643776823
2014-11-17,0.9222534457379901,0.9101657727937591,0.9019321597252039
2014-11-18,0.9222534457379901,0.9101657727937591,0.9005401697676413
2014-11-19,0.9222534457379901,0.9101657727937591,0.8923534409515718
2014-11-20,0.9222534457379901,0.9101657727937591,0.8890299644489588
2014-11-21,0.9222534457379901,0.9101657727937591,0.8932641605715257
2014-11-24,0.9222534457379901,0.9101657727937591,0.8870777027027026
2014-11-25,0.9222534457379901,0.9101657727937591,0.891142032920414
2014-11-26,0.9222534457379901,0.9101657727937591,0.8935681470137825
2014-11-27,0.9222534457379901,0.9101657727937591,0.891368921327336
2014-11-28,0.9222534457379901,0.9101657727937591,0.8849102704524392
2014-12-01,0.9222534457379901,0.9101657727937591,0.8876774847870182
2014-12-02,0.9447343770908603,0.9305216967333008,0.8816419038025686
2014-12-03,0.9447343770908603,0.9305216967333008,0.8778836509528586
2014-12-04,0.9447343770908603,0.9305216967333008,0.8772237534452517
2014-12-05,0.9447343770908603,0.9305216967333008,0.8650852483320979
2014-12-08,0.9447343770908603,0.9305216967333008,0.8685189779211113
2014-12-09,0.9447343770908603,0.9305216967333008,0.8827534039334342
2014-12-10,0.9447343770908603,0.9305216967333008,0.8842397710052197
2014-12-11,0.9447343770908603,0.9305216967333008,0.8793536503683859
2014-12-12,0.9447343770908603,0.9305216967333008,0.8860300320566896
2014-12-15,0.9447343770908603,0.9305216967333008,0.8871526311343864
2014-12-16,0.9447343770908603,0.9305216967333008,0.896160409556314
2014-12-17,0.9447343770908603,0.9305216967333008,0.8945575334298612
2014-12-18,0.9447343770908603,0.9305216967333008,0.8837189734960034
2014-12-19,0.9447343770908603,0.9305216967333008,0.8793536503683859
2014-12-22,0.9447343770908603,0.9305216967333008,0.8757608605019594
2014-12-23,0.9447343770908603,0.9305216967333008,0.8701739850869925
2014-12-24,0.9447343770908603,0.9305216967333008,0.8721248858257907
2014-12-29,0.9447343770908603,0.9305216967333008,0.8710399734616022
2014-12-30,0.9447343770908603,0.9305216967333008,0.8797956106550511
2014-12-31,0.9447343770908603,0.9305216967333008,0.8801642503980559
2015-01-01,0.9447343770908603,0.9305216967333008,0.8737936772046588
2015-01-02,0.9416566305365984,0.9353973671379814,0.8737936772046588
2015-01-05,0.9416566305365984,0.9353973671379814,0.8782506898570115
2015-01-06,0.9416566305365984,0.9353973671379814,0.8847611827141775
2015-01-07,0.9416566305365984,0.9353973671379814,0.8792800334868145
2015-01-08,0.9416566305365984,0.9353973671379814,0.8775902406417111
2015-01-09,0.9416566305365984,0.9353973671379814,0.8835702868680071
2015-01-12,0.9416566305365984,0.9353973671379814,0.8852085967130214
2015-01-13,0.9416566305365984,0.9353973671379814,0.8863291139240506
2015-01-14,0.9416566305365984,0.9353973671379814,0.8984602224123182
2015-01-15,0.9416566305365984,0.9353973671379814,0.8985370861493711
2015-01-16,0.9416566305365984,0.9353973671379814,0.8927326816829578
2015-01-19,0.9416566305365984,0.9353973671379814,0.8936441759550752
2015-01-20,0.9416566305365984,0.9353973671379814,0.8875274632415074
2015-01-21,0.9416566305365984,0.9353973671379814,0.8919745222929936
2015-01-22,0.9416566305365984,0.9353973671379814,0.8906130755532942
2015-01-23,0.9416566305365984,0.9353973671379814,0.8912932790224033
2015-01-26,0.9416566305365984,0.9353973671379814,0.8869278838034115
2015-01-27,0.9416566305365984,0.9353973671379814,0.893948421142225
2015-01-28,0.9416566305365984,0.9353973671379814,0.8921260511339505
2015-01-29,0.9416566305365984,0.9353973671379814,0.8895570424324554
2015-01-30,0.9416566305365984,0.9353973671379814,0.8942528735632184
2015-02-01,0.9416566305365984,0.9353973671379814,0.8957018591164932
2015-02-02,0.9397832195905259,0.9323500731350559,0.8957018591164932
2015-02-03,0.9397832195905259,0.9323500731350559,0.8936441759550752
2015-02-04,0.9397832195905259,0.9323500731350559,0.8936441759550752
2015-02-05,0.9397832195905259,0.9323500731350559,0.89410062143526
2015-02-06,0.9397832195905259,0.9323500731350559,0.8825308797580035
2015-02-09,0.9397832195905259,0.9323500731350559,0.8858058530825672
2015-02-10,0.9397832195905259,0.9323500731350559,0.8806070260752913
2015-02-11,0.9397832195905259,0.9323500731350559,0.8725596078757165
2015-02-12,0.9397832195905259,0.9323500731350559,0.8826792167409026
2015-02-13,0.9397832195905259,0.9323500731350559,0.885059408443583
2015-02-16,0.9397832195905259,0.9323500731350559,0.8864039159422736
2015-02-17,0.9397832195905259,0.9323500731350559,0.8826792167409026
2015-02-18,0.9397832195905259,0.9323500731350559,0.8814939152328997
2015-02-19,0.9397832195905259,0.9323500731350559,0.8825308797580035
2015-02-20,0.9397832195905259,0.9323500731350559,0.8845376452753916
2015-02-23,0.9397832195905259,0.9323500731350559,0.8833473507148865
2015-02-24,0.9397832195905259,0.9323500731350559,0.8811241610738255
2015-02-25,0.9397832195905259,0.9323500731350559,0.8837189734960034
2015-02-26,0.9397832195905259,0.9323500731350559,0.8799430294906166
2015-02-27,0.9397832195905259,0.9323500731350559,0.8786915418723333
2015-03-01,0.9397832195905259,0.9323500731350559,0.8743028385915259
2015-03-02,0.9433962264150942,0.931618722574354,0.8743028385915259
2015-03-03,0.9433962264150942,0.931618722574354,0.8783241344706473
2015-03-04,0.9433962264150942,0.931618722574354,0.8778102799832845
2015-03-05,0.9433962264150942,0.931618722574354,0.8740845539280959
2015-03-06,0.9433962264150942,0.931618722574354,0.8669418076764341
2015-03-09,0.9433962264150942,0.931618722574354,0.8667271827034164
2015-03-10,0.9433962264150942,0.931618722574354,0.8665126639716194
2015-03-11,0.9433962264150942,0.931618722574354,0.8643733026088387
2015-03-12,0.9433962264150942,0.931618722574354,0.8659411328221617
2015-03-13,0.9433962264150942,0.931618722574354,0.866798712552612
2015-03-16,0.9433962264150942,0.931618722574354,0.8657983678179869
2015-03-17,0.9433962264150942,0.931618722574354,0.8659411328221617
2015-03-18,0.9433962264150942,0.931618722574354,0.8685908038372477
2015-03-19,0.9433962264150942,0.931618722574354,0.8686626416342734
2015-03-20,0.9433962264150942,0.931618722574354,0.8732125041569669
2015-03-23,0.9433962264150942,0.931618722574354,0.8770772442588726
2015-03-24,0.9433962264150942,0.931618722574354,0.8757608605019594
2015-03-25,0.9433962264150942,0.931618722574354,0.8797956106550511
2015-03-26,0.9433962264150942,0.931618722574354,0.8824567299613509
2015-03-27,0.9433962264150942,0.931618722574354,0.8814199395770393
2015-03-30,0.9433962264150942,0.931618722574354,0.8753229435786315
2015-03-31,0.9433962264150942,0.931618722574354,0.8759069301976482
2015-04-01,0.9433962264150942,0.931618722574354,0.8778102799832845
2015-04-02,0.928408938846514,0.9167479278400779,0.8770772442588726
2015-04-07,0.928408938846514,0.9167479278400779,0.8729222074468085
2015-04-08,0.928408938846514,0.9167479278400779,0.8754688672168042
2015-04-09,0.928408938846514,0.9167479278400779,0.8727771314608608
2015-04-10,0.928408938846514,0.9167479278400779,0.8737936772046588
2015-04-13,0.928408938846514,0.9167479278400779,0.8727046115496468
2015-04-14,0.928408938846514,0.9167479278400779,0.8814939152328997
2015-04-15,0.928408938846514,0.9167479278400779,0.8803117928086497
2015-04-16,0.928408938846514,0.9167479278400779,0.8802380154207174
2015-04-17,0.928408938846514,0.9167479278400779,0.8821602553334452
2015-04-20,0.928408938846514,0.9167479278400779,0.88068086533624
2015-04-21,0.928408938846514,0.9167479278400779,0.8786915418723333
2015-04-22,0.928408938846514,0.9167479278400779,0.876491696570141
2015-04-23,0.928408938846514,0.9167479278400779,0.8777369212769514
2015-04-24,0.928408938846514,0.9167479278400779,0.8826050420168067
2015-04-27,0.928408938846514,0.9167479278400779,0.8815679033070336
2015-04-28,0.928408938846514,0.9167479278400779,0.8837933355772467
2015-04-29,0.928408938846514,0.9167479278400779,0.8830502774508155
2015-04-30,0.928408938846514,0.9167479278400779,0.8776635748307846
2015-05-01,0.928408938846514,0.9167479278400779,0.8744484222795771
2015-05-05,0.9080690485748695,0.8998049731838126,0.87525
2015-05-06,0.9080690485748695,0.8998049731838126,0.8797956106550511
2015-05-07,0.9080690485748695,0.8998049731838126,0.8789121338912133
2015-05-08,0.9080690485748695,0.8998049731838126,0.8769307840026718
2015-05-11,0.9080690485748695,0.8998049731838126,0.8756878439219609
2015-05-12,0.9080690485748695,0.8998049731838126,0.8760530486279089
2015-05-13,0.9080690485748695,0.8998049731838126,0.8818639798488664
2015-05-14,0.9080690485748695,0.8998049731838126,0.8809024574352091
2015-05-15,0.9080690485748695,0.8998049731838126,0.8803855825649622
2015-05-18,0.9080690485748695,0.8998049731838126,0.8764185580774365
2015-05-19,0.9080690485748695,0.8998049731838126,0.8703181968843221
2015-05-20,0.9080690485748695,0.8998049731838126,0.8665841584158415
2015-05-21,0.9080690485748695,0.8998049731838126,0.8668702542093101
2015-05-22,0.9080690485748695,0.8998049731838126,0.8648715415019763
2015-05-26,0.9080690485748695,0.8998049731838126,0.8534861043393466
2015-05-27,0.9080690485748695,0.8998049731838126,0.8486586942469294
2015-05-28,0.9080690485748695,0.8998049731838126,0.8453799098518996
2015-05-29,0.9080690485748695,0.8998049731838126,0.8466064807351281
2015-06-01,0.9080690485748695,0.8998049731838126,0.8434112262105516
2015-06-02,0.9181051786431151,0.9115065821550463,0.8461972284885593
2015-06-03,0.9181051786431151,0.9115065821550463,0.8461290582453879
2015-06-04,0.9181051786431151,0.9115065821550463,0.8436822234717649
2015-06-05,0.9181051786431151,0.9115065821550463,0.8358933545563071
2015-06-08,0.9181051786431151,0.9115065821550463,0.8379607467687888
2015-06-09,0.9181051786431151,0.9115065821550463,0.8444962611562273
2015-06-10,0.9181051786431151,0.9115065821550463,0.856478838783332
2015-06-11,0.9181051786431151,0.9115065821550463,0.8492762998301933
2015-06-12,0.9181051786431151,0.9115065821550463,0.8519630110317975
2015-06-15,0.9181051786431151,0.9115065821550463,0.850514211677059
2015-06-16,0.9181051786431151,0.9115065821550463,0.8508587167854827
2015-06-17,0.9181051786431151,0.9115065821550463,0.8453799098518996
2015-06-18,0.9181051786431151,0.9115065821550463,0.8540413075296797
2015-06-19,0.9181051786431151,0.9115065821550463,0.8555718475073313
2015-06-22,0.9181051786431151,0.9115065821550463,0.8524470416362309
2015-06-23,0.9181051786431151,0.9115065821550463,0.8477681814512874
2015-06-24,0.9181051786431151,0.9115065821550463,0.8447679562454758
2015-06-25,0.9181051786431151,0.9115065821550463,0.8490703314470494
2015-06-26,0.9181051786431151,0.9115065821550463,0.8474261739551395
2015-06-29,0.9181051786431151,0.9115065821550463,0.8562693624653513
2015-06-30,0.9181051786431151,0.9115065821550463,0.8583687479568487
2015-07-01,0.9181051786431151,0.9115065821550463,0.8542496949979665
2015-07-02,0.934965877157768,0.9290589956118965,0.8534167546924514
2015-07-03,0.934965877157768,0.9290589956118965,0.8559204628799608
2015-07-06,0.934965877157768,0.9290589956118965,0.8563391765185487
2015-07-07,0.934965877157768,0.9290589956118965,0.8594223058669505
2015-07-08,0.934965877157768,0.9290589956118965,0.8676579925650557
2015-07-09,0.934965877157768,0.9290589956118965,0.8657270029673592
2015-07-10,0.934965877157768,0.9290589956118965,0.8561995597945709
2015-07-13,0.934965877157768,0.9290589956118965,0.8507208812570873
2015-07-14,0.934965877157768,0.9290589956118965,0.8509276513003321
2015-07-15,0.934965877157768,0.9290589956118965,0.8474945533769063
2015-07-16,0.934965877157768,0.9290589956118965,0.8468112553414496
2015-07-17,0.934965877157768,0.9290589956118965,0.8472211018794871
2015-07-20,0.934965877157768,0.9290589956118965,0.8453118712273643
2015-07-21,0.934965877157768,0.9290589956118965,0.848110465116279
2015-07-22,0.934965877157768,0.9290589956118965,0.8466747279322854
2015-07-23,0.934965877157768,0.9290589956118965,0.8468795355587808
2015-07-24,0.934965877157768,0.9290589956118965,0.8490703314470494
2015-07-27,0.934965877157768,0.9290589956118965,0.853208773354996
2015-07-28,0.934965877157768,0.9290589956118965,0.849688536526171
2015-07-29,0.934965877157768,0.9290589956118965,0.8484530252847564
2015-07-30,0.934965877157768,0.9290589956118965,0.8447679562454758
2015-07-31,0.934965877157768,0.9290589956118965,0.8477681814512874
2015-08-01,0.934965877157768,0.9290589956118965,0.8473578055667608
2015-08-03,0.9654757125652349,0.9594100438810335,0.8473578055667608
2015-08-04,0.9654757125652349,0.9594100438810335,0.8474945533769063
2015-08-05,0.9654757125652349,0.9594100438810335,0.8401727861771058
2015-08-06,0.9654757125652349,0.9594100438810335,0.8421938898243927
2015-08-07,0.9654757125652349,0.9594100438810335,0.844903869358861
2015-08-10,0.9654757125652349,0.9594100438810335,0.8434789592033408
2015-08-11,0.9654757125652349,0.9594100438810335,0.8412494993992791
