date,close,vol
2015-04-08,19789.81,0.7600096535024026
2015-04-09,19937.72,0.7474048512845721
2015-04-10,19907.63,-0.1509199647702908
2015-04-13,19905.46,-0.010900343235242804
2015-04-14,19908.68,0.01617646615552637
2015-04-15,19869.76,-0.19549261929973083
2015-04-16,19885.77,0.0805747024624548
2015-04-17,19652.88,-1.1711389601710143
2015-04-20,19634.49,-0.09357407158645525
2015-04-21,19909.09,1.3985593717993128
2015-04-22,20133.9,1.1291826999626942
2015-04-23,20187.65,0.26696268482508945
2015-04-24,20020.04,-0.8302600847547859
2015-04-27,19983.32,-0.18341621695061594
2015-04-28,20058.95,0.37846564034405006
2015-04-30,19520.01,-2.6867807138459487
2015-05-01,19531.63,0.05952865802836271
2015-05-07,19291.99,-1.2269329287929343
2015-05-08,19379.19,0.45200106365386183
2015-05-11,19620.91,1.2473173543373184
2015-05-12,19624.84,0.020029652039577073
2015-05-13,19764.72,0.7127701423298216
2015-05-14,19570.24,-0.983975487636557
2015-05-15,19732.92,0.8312621613224769
2015-05-18,19890.27,0.7973984590217809
2015-05-19,20026.38,0.6843044362897066
2015-05-20,20196.56,0.8497791413126121
2015-05-21,20202.87,0.031242944342979584
2015-05-22,20264.41,0.30461018657250705
2015-05-25,20413.77,0.7370557543989742
2015-05-26,20437.48,0.11614709090970177
2015-05-27,20472.58,0.1717432873328928
2015-05-28,20551.46,0.38529584449051857
2015-05-29,20563.15,0.05688160354544447
2015-06-01,20569.87,0.032679818023972906
2015-06-02,20543.19,-0.12970427134444407
2015-06-03,20473.51,-0.3391878281805316
2015-06-04,20488.19,0.07170240960148178
2015-06-05,20460.9,-0.13319868665800927
2015-06-08,20457.19,-0.01813214472482505
2015-06-09,20096.3,-1.7641230296047472
2015-06-10,20046.36,-0.24850345586002742
2015-06-11,20382.97,1.6791577124225965
2015-06-12,20407.08,0.11828501930779556
2015-06-15,20387.79,-0.09452601744101008
2015-06-16,20257.94,-0.6369008117113384
2015-06-17,20219.27,-0.1908881159683462
2015-06-18,19990.82,-1.1298627497431935
2015-06-19,20174.24,0.9175211422042917
2015-06-22,20428.19,1.2587834783367224
2015-06-23,20809.42,1.866195683513805
2015-06-24,20868.03,0.2816512906174351
2015-06-25,20771.4,-0.463052813322562
2015-06-26,20706.15,-0.3141338571304719
2015-06-29,20109.95,-2.8793377812872056
2015-06-30,20235.73,0.6254615252648588
2015-07-01,20329.32,0.462498758384311
2015-07-02,20522.5,0.9502531319296459
2015-07-03,20539.79,0.08424899500547589
2015-07-06,20112.12,-2.082153712379742
2015-07-07,20376.59,1.3149782320312386
2015-07-08,19737.64,-3.13570621973549
2015-07-09,19855.5,0.5971331932287827
2015-07-10,19779.83,-0.3811034725894502
2015-07-13,20089.77,1.566949766504555
2015-07-14,20385.33,1.4711965343555455
2015-07-15,20463.33,0.3826280957924144
2015-07-16,20600.12,0.6684640280931742
2015-07-17,20650.92,0.24660050523976906
2015-07-21,20841.97,0.925140381154943
2015-07-22,20593.67,-1.191346115554348
2015-07-23,20683.95,0.4383871354644464
2015-07-24,20544.53,-0.6740492024009059
2015-07-27,20350.1,-0.9463832952128826
2015-07-28,20328.89,-0.10422553206126395
2015-07-29,20302.91,-0.12779841890039334
2015-07-30,20522.83,1.083194478032956
2015-07-31,20585.24,0.3041003604278725
2015-08-03,20548.11,-0.18037195582855103
2015-08-04,20520.36,-0.1350489169076874
2015-08-05,20614.06,0.4566196694405056
2015-08-06,20664.44,0.24439630038914917
2015-08-07,20724.56,0.29093457166031733
2015-08-10,20808.69,0.40594347962030763
2015-08-11,20720.75,-0.42261189916327213
2015-08-12,20392.77,-1.5828577633531626
2015-08-13,20595.55,0.9943720249872889
2015-08-14,20519.45,-0.3694972943184216
2015-08-17,20620.26,0.49128997122240836
2015-08-18,20554.47,-0.31905514285464065
2015-08-19,20222.63,-1.614442016748674
2015-08-20,20033.52,-0.9351404837056321
2015-08-21,19435.83,-2.983449738238708
2015-08-24,18540.68,-4.605669014392499
2015-08-25,17806.7,-3.958754479339488
2015-08-26,18376.83,3.2017723665811237
2015-08-27,18574.44,1.075321478187452
2015-08-28,19136.32,3.0250171741382337
2015-08-31,18890.48,-1.2846775137539512
2015-09-01,18165.69,-3.8368003354070424
2015-09-02,18095.4,-0.3869382335600635
2015-09-03,18182.39,0.4807299092586925
2015-09-04,17792.16,-2.1461975020885538
2015-09-07,17860.47,0.3839331480832042
2015-09-08,17427.08,-2.4265318885785203
2015-09-09,18770.51,7.708864594642351
2015-09-10,18299.62,-2.5086691837355457
2015-09-11,18264.22,-0.19344663987557187
2015-09-14,17965.7,-1.634452497834571
2015-09-15,18026.48,0.3383113377157576
2015-09-16,18171.6,0.8050379219903148
2015-09-17,18432.27,1.4344911840454388
2015-09-18,18070.21,-1.9642724417556878
2015-09-24,17571.83,-2.758019967670533
2015-09-25,17880.51,1.7566753149785619
2015-09-28,17645.11,-1.3165172581766305
2015-09-29,16930.84,-4.0479770315968615
2015-09-30,17388.15,2.7010473195659523
2015-10-01,17722.42,1.9224011755131887
2015-10-02,17725.13,0.0152913654004605
2015-10-05,18005.49,1.5817091327397836
2015-10-06,18186.1,1.003082948589551
2015-10-07,18322.98,0.752662747922872
2015-10-08,18141.17,-0.992251260439081
2015-10-09,18438.67,1.639916278828757
2015-10-13,18234.74,-1.1059908333952317
2015-10-14,17891.0,-1.8850830886538605
2015-10-15,18096.9,1.1508579732826707
2015-10-16,18291.8,1.0769800352546488
2015-10-19,18131.23,-0.8778250363550844
2015-10-20,18207.15,0.41872503961397634
2015-10-21,18554.28,1.906558687109161
2015-10-22,18435.87,-0.6381815947587244
2015-10-23,18825.3,2.112349457877505
2015-10-26,18947.12,0.64710788141491
2015-10-27,18777.04,-0.8976562137147925
2015-10-28,18903.02,0.670925768917785
2015-10-29,18935.71,0.17293532991025096
2015-10-30,19083.1,0.7783706024226067
2015-11-02,18683.24,-2.09536186468654
2015-11-04,18926.91,1.3042170415837884
2015-11-05,19116.41,1.0012199561365343
2015-11-06,19265.6,0.780428961295554
2015-11-09,19642.74,1.9575824267087594
2015-11-10,19671.26,0.1451935931545023
2015-11-11,19691.39,0.10233203160348037
2015-11-12,19697.77,0.03239994738817309
2015-11-13,19596.91,-0.512037657054587
2015-11-16,19393.69,-1.0370002209532103
2015-11-17,19630.63,1.2217375857817903
2015-11-18,19649.18,0.09449518431146053
2015-11-19,19859.81,1.0719531298507112
2015-11-20,19879.81,0.10070589799198171
2015-11-24,19924.89,0.22676273062971486
2015-11-25,19847.58,-0.3880071608927227
2015-11-26,19944.41,0.48786804235074754
2015-11-27,19883.94,-0.3031927241768595
2015-11-30,19747.47,-0.68633278917557
2015-12-01,20012.4,1.3415895808425171
2015-12-02,19938.13,-0.3711199056584902
2015-12-03,19939.9,0.008877462430034733
2015-12-04,19504.48,-2.1836619040215943
2015-12-07,19698.15,0.9929513629689302
2015-12-08,19492.6,-1.043499008790183
2015-12-09,19301.07,-0.9825780039604659
2015-12-10,19046.55,-1.318683368331397
2015-12-11,19230.48,0.9656866991659907
2015-12-14,18883.42,-1.8047391432767235
2015-12-15,18565.9,-1.6814750717825344
2015-12-16,19049.91,2.6069837713226907
2015-12-17,19353.56,1.5939707851638119
2015-12-18,18986.8,-1.8950518664266558
2015-12-21,18916.02,-0.3727853034739881
2015-12-22,18886.7,-0.1550008934226077
2015-12-24,18789.69,-0.5136418749702276
2015-12-25,18769.06,-0.10979425418938815
2015-12-28,18873.35,0.5556484981133591
2015-12-29,18982.23,0.5768981129476325
2015-12-30,19033.71,0.27120101273665487
2016-01-04,18450.98,-3.0615681335903533
2016-01-05,18374.0,-0.41721361141793256
2016-01-06,18191.32,-0.9942309785566539
2016-01-07,17767.34,-2.330671990817601
2016-01-08,17697.96,-0.3904917674789843
2016-01-12,17218.96,-2.706526627927741
2016-01-13,17715.63,2.8844366907176955
2016-01-14,17240.95,-2.6794418262291564
2016-01-15,17147.11,-0.5442855527102664
2016-01-18,16955.57,-1.1170395477721917
2016-01-19,17048.37,0.5473127709655357
2016-01-20,16416.19,-3.7081550904866534
2016-01-21,16017.26,-2.4301010161310144
2016-01-22,16958.53,5.876598119778276
2016-01-25,17110.91,0.8985448620841607
2016-01-26,16708.9,-2.349436704418395
2016-01-27,17163.92,2.723219362136331
2016-01-28,17041.45,-0.7135316407906656
2016-01-29,17518.3,2.7981773851403435
2016-02-01,17865.23,1.9803862246907444
2016-02-02,17750.68,-0.6411896180457788
2016-02-03,17191.25,-3.15159757260004
2016-02-04,17044.99,-0.8507816476405083
2016-02-05,16819.59,-1.3223827060033555
2016-02-08,17004.3,1.0981837250491733
2016-02-09,16085.44,-5.403692007315786
2016-02-10,15713.39,-2.3129612867288762
2016-02-12,14952.61,-4.84160324411218
2016-02-15,16022.58,7.1557407034624765
2016-02-16,16054.43,0.1987819689463377
2016-02-17,15836.36,-1.3583166764562837
2016-02-18,16196.8,2.2760280771591423
2016-02-19,15967.17,-1.4177491850241974
2016-02-22,16111.05,0.9010989423924087
2016-02-23,16052.05,-0.36620828561763075
2016-02-24,15915.79,-0.8488635407938427
2016-02-25,16140.34,1.4108630485825557
2016-02-26,16188.41,0.29782520070829044
2016-02-29,16026.76,-0.9985539036878821
2016-03-01,16085.51,0.36657440430878374
2016-03-02,16746.55,4.109537092700188
2016-03-03,16960.16,1.2755463065526884
2016-03-04,17014.78,0.32204884859576843
2016-03-07,16911.32,-0.6080595811406297
2016-03-08,16783.15,-0.7578947119444179
2016-03-09,16642.2,-0.839830425158572
2016-03-10,16852.35,1.2627537224645602
2016-03-11,16938.87,0.5134002082795686
2016-03-14,17233.75,1.7408481203291748
2016-03-15,17117.07,-0.6770435917893725
2016-03-16,16974.45,-0.8332033461334154
2016-03-17,16936.38,-0.224278253492749
2016-03-18,16724.81,-1.2492043754332327
2016-03-22,17048.55,1.935687161767441
2016-03-23,17000.98,-0.2790266620914972
2016-03-24,16892.33,-0.6390808059300035
2016-03-25,17002.75,0.653669446429217
2016-03-28,17134.37,0.7741100704297788
2016-03-29,17103.53,-0.17998910960834724
2016-03-30,16878.96,-1.3130038068164818
2016-03-31,16758.67,-0.7126623915217567
2016-04-01,16164.16,-3.5474772162707335
2016-04-04,16123.27,-0.25296705798506514
2016-04-05,15732.82,-2.421655160522651
2016-04-06,15715.36,-0.11097819716998636
2016-04-07,15749.84,0.21940318261879366
2016-04-08,15821.52,0.4551157345090484
2016-04-11,15751.13,-0.44490036355546714
2016-04-12,15928.79,1.1279190762821578
2016-04-13,16381.22,2.840328738089948
2016-04-14,16911.05,3.2343744849284706
2016-04-15,16848.03,-0.37265574875599006
2016-04-18,16275.95,-3.3955305160306426
2016-04-19,16874.44,3.6771432696708795
2016-04-20,16906.54,0.19022853499139902
2016-04-21,17363.62,2.7035691513461524
2016-04-22,17572.49,1.2029173640059065
2016-04-25,17439.3,-0.7579460850454467
2016-04-26,17353.28,-0.4932537429828021
2016-04-27,17290.49,-0.3618336130114752
2016-04-28,16666.05,-3.61146503077705
2016-05-02,16147.38,-3.1121351490005167
2016-05-06,16106.72,-0.2518055560716381
2016-05-09,16216.03,0.6786608322489007
2016-05-10,16565.19,2.153178058994709
2016-05-11,16579.01,0.08342795947404724
2016-05-12,16646.34,0.40611592610175773
2016-05-13,16412.21,-1.4064953617431875
2016-05-16,16466.4,0.3301810054831211
2016-05-17,16652.8,1.1320021376864275
2016-05-18,16644.69,-0.04870051883166804
2016-05-19,16646.66,0.011835606430654622
2016-05-20,16736.35,0.5387867596262419
2016-05-23,16654.6,-0.48845775811332537
2016-05-24,16498.76,-0.9357174594406326
2016-05-25,16757.35,1.5673299084294934
2016-05-26,16772.46,0.0901693883579524
2016-05-27,16834.84,0.3719192056502285
2016-05-30,17068.02,1.3851037491297902
2016-05-31,17234.98,0.9782036815049411
2016-06-01,16955.73,-1.620251372499415
2016-06-02,16562.55,-2.3188621191774117
2016-06-03,16642.23,0.4810853401197246
2016-06-06,16580.03,-0.3737479893019202
2016-06-07,16675.45,0.5755116245266256
2016-06-08,16830.92,0.9323286627946903
2016-06-09,16668.41,-0.9655443671528263
2016-06-10,16601.36,-0.40225792382115877
2016-06-13,16019.18,-3.5068211279076
2016-06-14,15859.0,-0.9999263383019596
2016-06-15,15919.58,0.38199129831641976
2016-06-16,15434.14,-3.049326678216391
2016-06-17,15599.66,1.0724277478369348
2016-06-20,15965.3,2.3438972387859636
2016-06-21,16169.11,1.2765810852285897
2016-06-22,16065.72,-0.6394291337000091
2016-06-23,16238.35,1.0745238931090695
2016-06-24,14952.02,-7.921556069428237
2016-06-27,15309.21,2.3889079870144547
2016-06-28,15323.14,0.09099097863312089
2016-06-29,15566.83,1.5903398389625067
2016-06-30,15575.92,0.05839339158968393
2016-07-01,15682.48,0.6841329436720223
2016-07-04,15775.8,0.5950589447587307
2016-07-05,15669.33,-0.6748944586011496
2016-07-06,15378.99,-1.8529190463153156
2016-07-07,15276.24,-0.6681192978212458
2016-07-08,15106.98,-1.1079951611129402
2016-07-11,15708.82,3.9838538212137786
2016-07-12,16095.65,2.4625019574990414
2016-07-13,16231.43,0.843581961585893
2016-07-14,16385.89,0.9516105481772064
2016-07-15,16497.85,0.6832707896855084
2016-07-19,16723.31,1.3666023148471096
2016-07-20,16681.89,-0.24767824073106404
2016-07-21,16810.22,0.7692773420757693
2016-07-22,16627.25,-1.088445005478822
2016-07-25,16620.29,-0.041858996526777936
2016-07-26,16383.04,-1.4274720838204358
2016-07-27,16664.82,1.7199494110982982
2016-07-28,16476.84,-1.1280049829521133
2016-07-29,16569.27,0.5609692149708412
2016-08-01,16635.77,0.40134538214418036
2016-08-02,16391.45,-1.468642569595513
2016-08-03,16083.11,-1.8811026480268667
2016-08-04,16254.89,1.0680770074941837
2016-08-05,16254.45,-0.0027068777457062154
2016-08-08,16650.57,2.4369941769792236
2016-08-09,16764.97,0.687063565992041
2016-08-10,16735.12,-0.17804982651327128
2016-08-12,16919.92,1.1042645645803484
2016-08-15,16869.56,-0.2976373410748856
2016-08-16,16596.51,-1.6185958614214124
2016-08-17,16745.64,0.8985624086027766
2016-08-18,16486.01,-1.5504334262530506
2016-08-19,16545.82,0.36279245250974146
2016-08-22,16598.19,0.31651498686677826
2016-08-23,16497.36,-0.6074758753815801
2016-08-24,16597.3,0.6057938967204413
2016-08-25,16555.95,-0.24913690781029896
2016-08-26,16360.71,-1.1792739166281652
2016-08-29,16737.49,2.302956289794289
2016-08-30,16725.36,-0.07247203732460017
2016-08-31,16887.4,0.9688281746999872
2016-09-01,16926.84,0.23354690479291396
2016-09-02,16925.68,-0.006853021591746167
2016-09-05,17037.63,0.6614209886988354
2016-09-06,17081.98,0.260306157605239
2016-09-07,17012.44,-0.4070956645541135
2016-09-08,16958.77,-0.3154750288612229
2016-09-09,16965.76,0.04121761189046502
2016-09-12,16672.92,-1.7260647327322798
2016-09-13,16729.04,0.3365937100400007
2016-09-14,16614.24,-0.6862318459397554
2016-09-15,16405.01,-1.259341384258339
2016-09-16,16519.29,0.6966164604593539
2016-09-20,16492.15,-0.16429277529481645
2016-09-21,16807.62,1.912849446554854
2016-09-23,16754.02,-0.3189029737702187
2016-09-26,16544.56,-1.250207412907467
2016-09-27,16683.93,0.842391698540168
2016-09-28,16465.4,-1.309823285041345
2016-09-29,16693.71,1.3866046376036945
2016-09-30,16449.84,-1.4608496253978198
2016-10-03,16598.67,0.9047504413416618
2016-10-04,16735.65,0.8252468420662851
2016-10-05,16819.24,0.4994726825668483
2016-10-06,16899.1,0.4748133684993938
2016-10-07,16860.09,-0.23084069565834087
2016-10-11,17024.76,0.9766851778371111
2016-10-12,16840.0,-1.085242905039474
2016-10-13,16774.24,-0.3904988123515363
2016-10-14,16856.37,0.4896197979759265
2016-10-17,16900.12,0.25954579782005993
2016-10-18,16963.61,0.37567780583807053
2016-10-19,16998.91,0.20809249917912442
2016-10-20,17235.5,1.3917951209812873
2016-10-21,17184.59,-0.2953787241449346
2016-10-24,17234.42,0.2899690944037525
2016-10-25,17365.25,0.7591204113628569
2016-10-26,17391.84,0.1531218957400604
2016-10-27,17336.42,-0.31865518542030236
2016-10-28,17446.41,0.6344447123454611
2016-10-31,17425.02,-0.12260401996743164
2016-11-01,17442.4,0.09974163587760376
2016-11-02,17134.68,-1.7642067605375455
2016-11-04,16905.36,-1.338338387410798
2016-11-07,17177.21,1.608069866598516
2016-11-08,17171.38,-0.03394031976088341
2016-11-09,16251.54,-5.356820476863245
2016-11-10,17344.42,6.724778082569394
2016-11-11,17374.79,0.17509954210057632
2016-11-14,17672.62,1.7141502141896359
2016-11-15,17668.15,-0.025293363406209135
2016-11-16,17862.21,1.0983606093450504
2016-11-17,17862.63,0.002351332785810456
2016-11-18,17967.41,0.5865877533151487
2016-11-21,18106.02,0.7714523128263817
2016-11-22,18162.94,0.3143705795089158
2016-11-24,18333.41,0.9385595063354346
2016-11-25,18381.22,0.26078072764423865
2016-11-28,18356.89,-0.13236335781847686
2016-11-29,18307.04,-0.2715601607897522
2016-11-30,18308.48,0.00786582647986922
2016-12-01,18513.12,1.117733421889744
2016-12-02,18426.08,-0.47015305901975113
2016-12-05,18274.99,-0.8199790731398093
2016-12-06,18360.54,0.4681261111497248
2016-12-07,18496.69,0.7415359243246433
2016-12-08,18765.47,1.4531248563932397
2016-12-09,18996.37,1.2304514621802598
2016-12-12,19155.03,0.8352122010678809
2016-12-13,19250.52,0.4985113570691535
2016-12-14,19253.61,0.016051514452586346
2016-12-15,19273.79,0.10481151326946492
2016-12-16,19401.15,0.6607937515143547
2016-12-19,19391.6,-0.04922388621294571
2016-12-20,19494.53,0.5307968398688079
2016-12-21,19444.49,-0.2566873887187682
2016-12-22,19427.67,-0.08650265447951444
2016-12-26,19396.64,-0.1597206458623157
2016-12-27,19403.06,0.03309851603165992
2016-12-28,19401.72,-0.006906127177874755
2016-12-29,19145.14,-1.3224600705504574
2016-12-30,19114.37,-0.1607196395534305
2017-01-04,19594.16,2.510101039165824
2017-01-05,19520.69,-0.37495866115210275
2017-01-06,19454.33,-0.3399469998242699
2017-01-10,19301.44,-0.785891881139078
2017-01-11,19364.67,0.3275921382031477
2017-01-12,19134.7,-1.1875751045589578
2017-01-13,19287.28,0.7973994888866631
2017-01-16,19095.24,-0.9956821283249706
2017-01-17,18813.53,-1.4752891296469839
2017-01-18,18894.37,0.42969075978829263
2017-01-19,19072.25,0.9414444620275741
2017-01-20,19137.91,0.34426981609405605
2017-01-23,18891.03,-1.2900050214469605
2017-01-24,18787.99,-0.5454440546650785
2017-01-25,19057.5,1.4344802184799832
2017-01-26,19402.39,1.8097337006427905
2017-01-27,19467.4,0.3350618145496531
2017-01-30,19368.85,-0.5062309296567702
2017-01-31,19041.34,-1.6909109214021445
2017-02-01,19148.08,0.5605697918318775
2017-02-02,18914.58,-1.2194434115587516
2017-02-03,18918.2,0.01913867503269273
2017-02-06,18976.71,0.3092788954551562
2017-02-07,18910.78,-0.34742587097552624
2017-02-08,19007.6,0.5119831122777585
2017-02-09,18907.67,-0.5257370735916145
2017-02-10,19378.93,2.492427676175879
2017-02-13,19459.15,0.41395474363137286
2017-02-14,19238.98,-1.131447159819421
2017-02-15,19437.98,1.0343583703501968
2017-02-16,19347.53,-0.4653261295669675
2017-02-17,19234.62,-0.583588706155258
2017-02-20,19251.08,0.08557486448914631
2017-02-21,19381.44,0.6771568140592432
2017-02-22,19379.87,-0.008100533293708967
2017-02-23,19371.46,-0.04339554393295586
2017-02-24,19283.54,-0.453863570427826
2017-02-27,19107.47,-0.9130584944465614
2017-02-28,19118.99,0.06029055652057025
2017-03-01,19393.54,1.4360068183518093
2017-03-02,19564.8,0.8830775608785091
2017-03-03,19469.17,-0.48878598298986997
2017-03-06,19379.14,-0.46242341096204287
2017-03-07,19344.15,-0.1805549678674967
2017-03-08,19254.03,-0.4658772807282996
2017-03-09,19318.58,0.33525448957960613
2017-03-10,19604.61,1.4805953646696457
2017-03-13,19633.75,0.1486385090037512
2017-03-14,19609.5,-0.1235118100210042
2017-03-15,19577.38,-0.1637981590555504
2017-03-16,19590.14,0.06517726069574792
2017-03-17,19521.59,-0.34992092961050325
2017-03-21,19455.88,-0.3366016804983607
2017-03-22,19041.38,-2.130461330970379
2017-03-23,19085.31,0.23070806842782066
2017-03-24,19262.53,0.928567573699346
2017-03-27,18985.59,-1.4377135298426436
2017-03-28,19202.87,1.1444469200061702
2017-03-29,19217.48,0.0760823772696595
2017-03-30,19063.22,-0.8027067024396484
2017-03-31,18909.26,-0.8076285118673643
2017-04-03,18983.23,0.3911840019122925
2017-04-04,18810.25,-0.9112253288823813
2017-04-05,18861.27,0.2712350978854694
2017-04-06,18597.06,-1.400807050638686
2017-04-07,18664.63,0.36333700057966656
2017-04-10,18797.88,0.7139171791779475
2017-04-11,18747.87,-0.2660406386252201
2017-04-12,18552.61,-1.0415049816325683
2017-04-13,18426.84,-0.6779100083492362
2017-04-14,18335.63,-0.4949844900156486
2017-04-17,18355.26,0.10705931566026283
2017-04-18,18418.59,0.3450237152728963
2017-04-19,18432.2,0.07389273554598841
2017-04-20,18430.49,-0.009277243085470399
2017-04-21,18620.75,1.0323111322596334
2017-04-24,18875.88,1.3701381523300693
2017-04-25,19079.33,1.0778305435296343
2017-04-26,19289.43,1.10119170851386
2017-04-27,19251.87,-0.194718039879882
2017-04-28,19196.74,-0.2863617923869133
2017-05-01,19310.52,0.5927048030029969
2017-05-02,19445.7,0.7000329354155177
2017-05-08,19895.7,2.3141362871997417
2017-05-09,19843.0,-0.2648813562729724
2017-05-10,19900.09,0.2877085118177636
2017-05-11,19961.55,0.3088428243289254
2017-05-12,19883.9,-0.3889978483634704
2017-05-15,19869.85,-0.07066018235860616
2017-05-16,19919.82,0.2514865487157847
2017-05-17,19814.88,-0.5268119892649525
2017-05-18,19553.86,-1.3172928627374958
2017-05-19,19590.76,0.18870954379339722
2017-05-22,19678.28,0.4467412188194908
2017-05-23,19613.28,-0.33031342170148914
2017-05-24,19742.98,0.6612866384408944
2017-05-25,19813.13,0.35531616807595867
2017-05-26,19686.84,-0.6374055992162786
2017-05-29,19682.57,-0.021689616007447565
2017-05-30,19677.85,-0.0239806082234284
2017-05-31,19650.57,-0.13863303155577933
2017-06-01,19860.03,1.065923278561387
2017-06-02,20177.28,1.5974296111335162
2017-06-05,20170.82,-0.03201620832936625
2017-06-06,19979.9,-0.9465158084797642
2017-06-07,19984.62,0.023623741860556713
2017-06-08,19909.26,-0.3770899821963103
2017-06-09,20013.26,0.5223699926566905
2017-06-12,19908.58,-0.5230532157179613
2017-06-13,19898.75,-0.049375696307829564
2017-06-14,19883.52,-0.0765374709466693
2017-06-15,19831.82,-0.2600143234195995
2017-06-16,19943.26,0.5619252292527799
2017-06-19,20067.75,0.6242209147351074
2017-06-20,20230.41,0.810554247486639
2017-06-21,20138.79,-0.45288256639385294
2017-06-22,20110.51,-0.14042551712393214
2017-06-23,20132.67,0.11019113886221454
2017-06-26,20153.35,0.10271861606037103
2017-06-27,20225.09,0.35597059545933174
2017-06-28,20130.41,-0.4681314149899918
2017-06-29,20220.3,0.44653834671026793
2017-06-30,20033.43,-0.9241702645361283
2017-07-03,20055.8,0.11166335470260691
2017-07-04,20032.35,-0.11692378264641645
2017-07-05,20081.63,0.24600209161682596
2017-07-06,19994.06,-0.43607017956212024
2017-07-07,19929.09,-0.3249465091132109
2017-07-10,20080.98,0.762152210662892
2017-07-11,20195.48,0.5701912954447552
2017-07-12,20098.38,-0.4808006544038457
2017-07-13,20099.81,0.007115001308566349
2017-07-14,20118.86,0.09477701530511418
2017-07-18,19999.91,-0.5912362827714901
2017-07-19,20020.86,0.10475047137712412
2017-07-20,20144.59,0.618005420346579
2017-07-21,20099.75,-0.22259077995631094
2017-07-24,19975.67,-0.6173211109591015
2017-07-25,19955.2,-0.1024746604243898
2017-07-26,20050.16,0.47586593970494473
2017-07-27,20079.64,0.1470312456359535
2017-07-28,19959.84,-0.5966242422672852
2017-07-31,19925.18,-0.1736486865626219
2017-08-01,19985.79,0.3041879671852321
2017-08-02,20080.04,0.471585061185964
2017-08-03,20029.26,-0.2528879424543051
2017-08-04,19952.33,-0.38408807914019905
2017-08-07,20055.89,0.5190371249873982
2017-08-08,19996.01,-0.29856565826797965
2017-08-09,19738.71,-1.2867567079632325
2017-08-10,19729.74,-0.04544369920829183
2017-08-14,19537.1,-0.9763940122880621
2017-08-15,19753.31,1.1066637320789718
2017-08-16,19729.28,-0.12165049806843742
2017-08-17,19702.63,-0.1350784215136014
2017-08-18,19470.41,-1.1786243765426252
2017-08-21,19393.13,-0.39690997775598813
2017-08-22,19383.84,-0.04790356172521548
2017-08-23,19434.64,0.2620739750224921
2017-08-24,19353.77,-0.41611267304153543
2017-08-25,19452.61,0.510701532569624
2017-08-28,19449.9,-0.013931292510360738
2017-08-29,19362.55,-0.4491025660800396
2017-08-30,19506.54,0.7436520499624288
2017-08-31,19646.24,0.716170063988808
2017-09-01,19691.47,0.23022216973833665
2017-09-04,19508.25,-0.9304536431256838
2017-09-05,19385.81,-0.6276318993246432
