,Male: 16-24: LTHS,Male: 16-24: HS,Male: 16-24: Some college,Male: 16-24: College,Male: 16-24: Advanced,Male: 16-24: LTHS or HS,Male: 16-24: College or Advanced,Male: 25-34: LTHS,Male: 25-34: HS,Male: 25-34: Some college,Male: 25-34: College,Male: 25-34: Advanced,Male: 25-34: LTHS or HS,Male: 25-34: College or Advanced,Male: 35-44: LTHS,Male: 35-44: HS,Male: 35-44: Some college,Male: 35-44: College,Male: 35-44: Advanced,Male: 35-44: LTHS or HS,Male: 35-44: College or Advanced,Male: 45-54: LTHS,Male: 45-54: HS,Male: 45-54: Some college,Male: 45-54: College,Male: 45-54: Advanced,Male: 45-54: LTHS or HS,Male: 45-54: College or Advanced,Male: 55-64: LTHS,Male: 55-64: HS,Male: 55-64: Some college,Male: 55-64: College,Male: 55-64: Advanced,Male: 55-64: LTHS or HS,Male: 55-64: College or Advanced,Male: 65+: LTHS,Male: 65+: HS,Male: 65+: Some college,Male: 65+: College,Male: 65+: Advanced,Male: 65+: LTHS or HS,Male: 65+: College or Advanced,Male: 16+: LTHS,Male: 16+: HS,Male: 16+: Some college,Male: 16+: College,Male: 16+: Advanced,Male: 16+: LTHS or HS,Male: 16+: College or Advanced,Male: 25-54: LTHS,Male: 25-54: HS,Male: 25-54: Some college,Male: 25-54: College,Male: 25-54: Advanced,Male: 25-54: LTHS or HS,Male: 25-54: College or Advanced,Female: 16-24: LTHS,Female: 16-24: HS,Female: 16-24: Some college,Female: 16-24: College,Female: 16-24: Advanced,Female: 16-24: LTHS or HS,Female: 16-24: College or Advanced,Female: 25-34: LTHS,Female: 25-34: HS,Female: 25-34: Some college,Female: 25-34: College,Female: 25-34: Advanced,Female: 25-34: LTHS or HS,Female: 25-34: College or Advanced,Female: 35-44: LTHS,Female: 35-44: HS,Female: 35-44: Some college,Female: 35-44: College,Female: 35-44: Advanced,Female: 35-44: LTHS or HS,Female: 35-44: College or Advanced,Female: 45-54: LTHS,Female: 45-54: HS,Female: 45-54: Some college,Female: 45-54: College,Female: 45-54: Advanced,Female: 45-54: LTHS or HS,Female: 45-54: College or Advanced,Female: 55-64: LTHS,Female: 55-64: HS,Female: 55-64: Some college,Female: 55-64: College,Female: 55-64: Advanced,Female: 55-64: LTHS or HS,Female: 55-64: College or Advanced,Female: 65+: LTHS,Female: 65+: HS,Female: 65+: Some college,Female: 65+: College,Female: 65+: Advanced,Female: 65+: LTHS or HS,Female: 65+: College or Advanced,Female: 16+: LTHS,Female: 16+: HS,Female: 16+: Some college,Female: 16+: College,Female: 16+: Advanced,Female: 16+: LTHS or HS,Female: 16+: College or Advanced,Female: 25-54: LTHS,Female: 25-54: HS,Female: 25-54: Some college,Female: 25-54: College,Female: 25-54: Advanced,Female: 25-54: LTHS or HS,Female: 25-54: College or Advanced
1989-01-01,0.487568540978,0.819705796745,0.676171543357,0.831466010042,0.649580722506,0.621507506967,0.807786085294,0.813223421729,0.90169906803,0.917220219789,0.955232978056,0.913773231425,0.878019643765,0.943527683768,0.79006292936,0.899573411831,0.922623524058,0.958582397088,0.966063235783,0.868119453627,0.961592628211,0.767561330907,0.887205522395,0.912212446752,0.929933562036,0.960591680248,0.843153408938,0.943825345945,0.529649943718,0.65717817827,0.697721039653,0.742480899342,0.82663367884,0.59520044011,0.779516498689,0.111133143411,0.171335130063,0.203323663784,0.242451583409,0.337085421062,0.134423470936,0.27951972157,0.505539969855,0.771715468402,0.784646429485,0.858529394343,0.866826644883,0.655082350169,0.861584015472,0.791840593364,0.897634963063,0.918262827444,0.951465326249,0.949736216868,0.865918885871,0.950826261625,0.375618482071,0.669961359827,0.651991144268,0.855010140237,0.741123011221,0.507798910639,0.843533012747,0.442209370271,0.672105750149,0.739816727932,0.812731775993,0.819349576856,0.616643232921,0.814275209857,0.528065686017,0.728441899159,0.770711224834,0.782361165763,0.869389778232,0.67841863117,0.811853890709,0.483748238112,0.69050984254,0.751702845057,0.777085502368,0.885603250301,0.6237952536,0.81502037256,0.318294272387,0.457545874882,0.526135599008,0.52423742725,0.679021039755,0.402080129448,0.577861614038,0.0550612252241,0.0924204863181,0.113274354775,0.113771883158,0.151645393745,0.0716741770504,0.124489666979,0.3023378566,0.561431076413,0.649591950353,0.712674329024,0.76661173307,0.458699150854,0.728059888625,0.482633998132,0.695757384518,0.753302852577,0.795533523779,0.856238736614,0.638844471531,0.813494090211
1990-01-01,0.477276243238,0.81725530305,0.660253934304,0.829809623296,0.603020075171,0.61303260369,0.799777460752,0.792365204978,0.890621941793,0.905293905784,0.940011311779,0.907324022525,0.863722716719,0.930546973698,0.790297408302,0.889336150854,0.915795405668,0.961372702247,0.963546088097,0.86176143973,0.962223781523,0.744316548683,0.879254161426,0.901448107327,0.942444315894,0.958146735958,0.829215720364,0.94949942708,0.526053572198,0.659390716035,0.699524700543,0.754892935062,0.812087843648,0.597098717276,0.778928608546,0.100733167837,0.166346167175,0.195555540779,0.254558151683,0.348209367612,0.126980835125,0.292891448049,0.499922211315,0.766126207041,0.775434429611,0.858441655549,0.858457538997,0.650618583794,0.858447476497,0.776598359109,0.887594934141,0.908620617332,0.948872058772,0.946127138789,0.85429444433,0.947860729653,0.352156794702,0.665941152995,0.652392207905,0.844625172904,0.75008568318,0.487014267889,0.834816471977,0.427413305687,0.677853377028,0.742401547909,0.817682577236,0.829643094753,0.614149617035,0.820442722173,0.513172401256,0.733961521701,0.774125748432,0.794936233894,0.857939675489,0.680205960193,0.815746432563,0.491371419118,0.689660756234,0.759900630744,0.799139260099,0.880632633344,0.629130555271,0.827479311403,0.313315475463,0.458306756166,0.524318735089,0.539452206179,0.662875765562,0.401622076993,0.580401938414,0.052200990843,0.0971692786823,0.120033909609,0.127630860601,0.168131470398,0.072602386393,0.139669312595,0.293744044756,0.563072483246,0.653900421767,0.722803171639,0.760798598431,0.456287939405,0.733536282617,0.474439702614,0.700415311171,0.757409357637,0.805976447141,0.853932856614,0.640577057027,0.819995426355
1991-01-01,0.444094586538,0.78454241433,0.632984496484,0.810948977217,0.647702547234,0.577109329999,0.792173944202,0.74996425563,0.876801039957,0.890711220081,0.932732888747,0.907728354827,0.8415888872,0.925599486342,0.764129210223,0.873546417935,0.905109650235,0.951739217091,0.961210844345,0.843305256119,0.95529254112,0.723462390779,0.857214866938,0.894583958693,0.929568114561,0.952499041314,0.809421393225,0.939785433603,0.504318267745,0.657059120225,0.671080043946,0.74966839019,0.792106021771,0.587536875163,0.767848417459,0.101118657682,0.14433397578,0.187292280362,0.235876616659,0.316932130539,0.119073597602,0.268584578278,0.478942376439,0.745829307905,0.759890889767,0.845968103289,0.848549943649,0.63134545992,0.846899979548,0.746334090901,0.87123329807,0.89717287598,0.939561282209,0.94370647922,0.834125417449,0.941056779228,0.32056839494,0.638330559284,0.64341059,0.823623594852,0.658880998265,0.454831795577,0.808022843303,0.402387548781,0.660027579733,0.732571704717,0.807508744827,0.837311806303,0.592613487382,0.814141676708,0.502587512386,0.731627511069,0.767578510331,0.788829353711,0.851334094571,0.676421002753,0.809322167819,0.468729387453,0.694637239817,0.751830376041,0.805736782859,0.881608430792,0.626954921546,0.83207793578,0.316900987395,0.444603205017,0.513564445975,0.550907836329,0.658485384206,0.397082129375,0.585024124273,0.0524289973339,0.0909028902094,0.118203682095,0.116316637886,0.189690530631,0.0706966880204,0.137164323098,0.282657959082,0.549809645418,0.643095568376,0.715433897711,0.763686775984,0.445778082223,0.728828262523,0.454314741024,0.694527889979,0.749697698835,0.800289136974,0.854337433869,0.630895914851,0.815907701186
1992-01-01,0.417269430354,0.706897948747,0.654279633147,0.785253029566,0.770867370438,0.553402918149,0.784446006517,0.748997312047,0.859272027139,0.888074788864,0.923321682604,0.927524505403,0.832296685537,0.924381182319,0.723903272339,0.862624824052,0.892684387108,0.942113939348,0.95817092815,0.828541275841,0.94805906761,0.68593262911,0.851691352833,0.876174020968,0.926211548076,0.946700211002,0.797852667557,0.935717841646,0.505174308748,0.619333686699,0.6659637962,0.735291174191,0.799850404554,0.571446691199,0.763087446271,0.101507879146,0.150858014182,0.178806024023,0.243607524087,0.30530686641,0.123779088521,0.268959586161,0.458153049516,0.720268212596,0.759308077182,0.836214945126,0.848244347693,0.619035860466,0.840498345956,0.721715866787,0.858690274131,0.887298053787,0.931151439527,0.946765940178,0.822376391382,0.936703598909,0.305519117034,0.594071880636,0.652191073772,0.827425315673,0.775531850741,0.447054912405,0.824507404581,0.377163148657,0.660808526502,0.73127740431,0.812593829441,0.864717296165,0.594000709128,0.823426207722,0.48359624574,0.710268629105,0.761996846026,0.786074569475,0.854323075226,0.658598786356,0.809240108721,0.452779327609,0.68043449246,0.760145239225,0.788657038594,0.889666114356,0.618569815194,0.828002561502,0.295647357423,0.458396785799,0.526319905312,0.534222524307,0.666908292178,0.401325660939,0.58064138839,0.0459408992674,0.0835514793435,0.113555209361,0.119576545218,0.174453223464,0.0647501371906,0.136089992907,0.264036460327,0.536204760408,0.643811261071,0.715074367278,0.774914597731,0.438184724572,0.732338634193,0.43516340487,0.683418840338,0.749193520648,0.798153627211,0.867212791872,0.623060557135,0.818845176246
1993-01-01,0.422875870276,0.709777074038,0.659423904707,0.807152701931,0.721144905886,0.556931649581,0.8014815503,0.746830408804,0.858502832102,0.892078346203,0.930139500978,0.922620577932,0.830709807622,0.928271230439,0.734977457358,0.863770906977,0.889818008111,0.94475080214,0.958769655805,0.83266442484,0.949828387946,0.674076753333,0.844803978385,0.87238929102,0.91906585834,0.950569448796,0.794364415313,0.933419556461,0.51825851706,0.619424301886,0.661071627972,0.725396944661,0.780519252014,0.578482805762,0.749531047757,0.0950341947161,0.142654505543,0.191106924602,0.237826266794,0.280162565819,0.117227692271,0.255689530799,0.458550083458,0.716527552389,0.762481663688,0.837554328123,0.837315800991,0.618702804563,0.837469499226,0.721915757595,0.857043602691,0.886587214933,0.933158739497,0.947348441263,0.822156701742,0.938135975263,0.313660143807,0.584426473844,0.661004759673,0.836530651723,0.81835598148,0.446850139706,0.835314550882,0.379750369056,0.654550107467,0.73045553725,0.8109223201,0.846251350916,0.588651594211,0.818054878915,0.465719918723,0.707949511031,0.76401874983,0.784234686763,0.858750114614,0.654332505255,0.809336903768,0.438711452543,0.686434783906,0.751418377126,0.806726926479,0.884857140025,0.622878324916,0.837112499195,0.281746365026,0.459237052945,0.539516011393,0.568475716866,0.676118730055,0.398000105903,0.606651349041,0.0485089063124,0.082433356693,0.110479869776,0.107844578931,0.1485606656,0.0659507233491,0.119923324837,0.261020097034,0.530419064208,0.647081208667,0.71924236184,0.772164481557,0.434837396468,0.734496630843,0.425801497311,0.682493295949,0.747911360523,0.800240525016,0.863648781894,0.62135778552,0.819182255313
1994-01-01,0.432045586238,0.712016745253,0.680918745606,0.802904371973,0.766668451407,0.558471847518,0.801335586081,0.743675872674,0.864345446898,0.896158129558,0.927139147139,0.929548971959,0.833175973264,0.927715198958,0.729026668968,0.862566897342,0.902791908702,0.947230102614,0.957107730011,0.830857377218,0.950694314767,0.659756596994,0.84135816004,0.880887800401,0.926527019477,0.960543936229,0.787604334997,0.941243583942,0.489752881756,0.620768851852,0.67028490239,0.715020559103,0.774447956211,0.569470476347,0.741238863388,0.0911768616599,0.14990935955,0.192584559725,0.239158944217,0.31522099973,0.118853776983,0.272031155224,0.456173124069,0.71784830543,0.771160209432,0.838483398698,0.838546482706,0.617911537571,0.838505274111,0.714759971336,0.85813721734,0.894896484505,0.934601493917,0.95207311245,0.820774754409,0.940511775484,0.337157302498,0.589028927022,0.669442983358,0.831668403169,0.766412108118,0.454517656858,0.828723025854,0.370330882553,0.659006233538,0.747392068602,0.818416635812,0.86024425185,0.589137767145,0.826717548589,0.473125064314,0.72215755654,0.769160469856,0.790764920845,0.859014630828,0.666291972645,0.81320001331,0.447379493184,0.700363203142,0.774321505064,0.805914883156,0.888851776867,0.633859004162,0.838422560345,0.287050488773,0.473116979377,0.551023756103,0.575298992485,0.667141332208,0.40895043347,0.609056329937,0.0506737213743,0.095038265462,0.120802719108,0.109994028964,0.187859777629,0.073947947293,0.133931620888,0.271607225954,0.538133349023,0.657209958777,0.72336823524,0.773610648909,0.442357900562,0.737796668911,0.428385603238,0.693519241762,0.762108246912,0.805580711355,0.869055694359,0.629385702572,0.824396516048
1995-01-01,0.438188232959,0.726616905195,0.698436280031,0.817421740048,0.707597156514,0.562739415546,0.812877113776,0.755075657678,0.874437183133,0.900890691792,0.925868926313,0.935704750428,0.845132902152,0.928211685365,0.713776232173,0.868984345486,0.905551340757,0.951639660704,0.955570416831,0.831563707675,0.953052317164,0.664929757379,0.836834804924,0.874661998784,0.928852457907,0.950023419787,0.785656856218,0.938074341502,0.481173934747,0.627023114708,0.669380815542,0.729640179426,0.778428182968,0.570195093265,0.751828067396,0.0982337023533,0.150354204472,0.186913993678,0.236349748021,0.290828499715,0.122931485195,0.259675350321,0.456988711491,0.723735237489,0.772838911977,0.840552985252,0.834095837185,0.621156350384,0.838271150738,0.714192309891,0.863318272341,0.895838489915,0.935912694618,0.94890978031,0.824964216335,0.940368426938,0.346044006298,0.590444279807,0.67703417162,0.803586166702,0.715147623119,0.45367742107,0.799508631205,0.400855168645,0.669640250045,0.745826460952,0.824243435969,0.852560535712,0.606170172019,0.830006040707,0.48628222185,0.716333904211,0.783728842546,0.786832196204,0.861163817269,0.664868547082,0.811057018946,0.451314601311,0.704215007942,0.769185937582,0.796814765734,0.879853470664,0.637204345366,0.829074915861,0.30537841008,0.469714330909,0.559277493276,0.575153006526,0.687939353597,0.414469926745,0.618535980678,0.0469505333697,0.0878344950033,0.121361350572,0.114017607597,0.172933058365,0.0684157907823,0.132390494685,0.280684961703,0.537343414791,0.65795026536,0.722448083512,0.77182306748,0.444262303338,0.736816165902,0.44613322566,0.696797442741,0.765965963559,0.804641931902,0.865281574384,0.636610018488,0.82265247391
1996-01-01,0.418851322336,0.720582923066,0.683538845713,0.789032176705,0.901350765242,0.546288000178,0.79386550498,0.779686704483,0.877339605449,0.901400589133,0.932378475633,0.934722773983,0.852324034142,0.932936541995,0.744017729363,0.868589410537,0.904796906673,0.946436659379,0.956804769025,0.838301097691,0.950087605667,0.686891666935,0.832361860493,0.878919427327,0.924696242464,0.948455872593,0.791298430492,0.934772881,0.496980393185,0.639478723187,0.679869507561,0.729696875348,0.791471714136,0.583996131809,0.756988320582,0.100967007408,0.153003788139,0.188442436933,0.226965779261,0.281250081037,0.12604664936,0.2498827539,0.465477103948,0.72461184721,0.77149341696,0.831570045526,0.828776569107,0.624993859893,0.830595847659,0.74079696286,0.862781005024,0.896696377482,0.935177611499,0.948436440104,0.831324320454,0.939660131684,0.349513007849,0.608334189541,0.666860832202,0.835789125304,0.711736169228,0.461316485602,0.831008472194,0.413550628617,0.66967252134,0.759066781622,0.821645341612,0.864595487544,0.60511361553,0.830663593622,0.486646048647,0.732193339468,0.777920177532,0.791232524288,0.866557892229,0.676012164239,0.813943319251,0.44547710758,0.712375874714,0.784127294695,0.803467450299,0.885042837454,0.643992917611,0.835099114818,0.298061543938,0.479460086743,0.563518373388,0.573514216223,0.676048300343,0.41813970128,0.609553061583,0.0439627375498,0.0814295817725,0.117606021743,0.106966538502,0.166295819252,0.0637982057651,0.124404781413,0.282583273474,0.54285524168,0.659513080387,0.724803203818,0.780380247738,0.447520402147,0.740514532902,0.448665927951,0.705761316804,0.772720770984,0.806275224813,0.872550608728,0.64282484555,0.825575933655
1997-01-01,0.427668890734,0.721018942047,0.67706848498,0.818835019331,0.770757613279,0.551902850142,0.816518965982,0.784997894364,0.880676487189,0.902120619875,0.937219680425,0.929384986692,0.856058663657,0.935368494751,0.7594644847,0.874943164583,0.910007903579,0.947456310098,0.96683399224,0.84692380957,0.953975583605,0.697936808384,0.841882529943,0.878077894948,0.933401333003,0.950051206147,0.801090889363,0.940455131375,0.502556669473,0.648436376857,0.68068307799,0.744053352226,0.772294782289,0.595309517756,0.756660637645,0.104929144823,0.153034600667,0.182101235143,0.218550566188,0.317678330469,0.128489201075,0.260871725827,0.474879059715,0.728309968256,0.771302801429,0.836386570363,0.827961034523,0.631731018361,0.833456149109,0.75067750872,0.868602542812,0.898313575983,0.939779604714,0.951375415059,0.83813745363,0.943633386216,0.357769448092,0.615492580565,0.667918236807,0.829504695917,0.701637391267,0.47175210479,0.823781602532,0.440793757622,0.684756046915,0.754524644328,0.8220612485,0.857902861299,0.624583029279,0.829617859978,0.508316578158,0.729012578061,0.787131146166,0.795990012536,0.860320447117,0.679541667102,0.815053880804,0.467601190483,0.71091336864,0.790886473005,0.821708168778,0.884673285792,0.653317756952,0.845768835093,0.299103337208,0.491770131732,0.570822202986,0.59675931622,0.713649677317,0.428166719948,0.63987278194,0.0477893582607,0.084285585391,0.112397383887,0.113998760276,0.158187796657,0.0676013226074,0.127522334687,0.293915530391,0.547572414919,0.661693059817,0.731257102628,0.775947731083,0.457258732068,0.744018556581,0.473133384285,0.709553419338,0.776772979241,0.812529282659,0.868561410014,0.653949313976,0.828744015591
1998-01-01,0.440854874722,0.732339085484,0.683741449035,0.787149646764,0.911535977996,0.564778506381,0.792848619048,0.799771431321,0.879152922745,0.911788518206,0.941351674831,0.937705129645,0.859121402092,0.940474901233,0.76830295873,0.88123907425,0.919040481425,0.95495805444,0.961803178797,0.854011608186,0.95722383386,0.704135157884,0.845807310379,0.882958656372,0.925606212062,0.945063526429,0.805097007306,0.93369967037,0.505051381713,0.645416113507,0.688064459558,0.751875563477,0.793836704167,0.59631976747,0.77114490287,0.104278841304,0.152794659981,0.177460654886,0.218211643268,0.302730516665,0.128473303206,0.254256749179,0.483421356159,0.729873864481,0.773482190499,0.837915858594,0.829045368478,0.636780995713,0.83482448324,0.759931834085,0.871528354072,0.906057439772,0.94173749198,0.949467606115,0.842827284471,0.944296930326,0.375846020385,0.627871898631,0.68674376094,0.813570166207,0.771763695035,0.487599020367,0.811520429721,0.449181183653,0.682229388186,0.772051193819,0.820310126868,0.848893863007,0.625422964623,0.826778411629,0.512005812431,0.727184976093,0.780421454836,0.786727747823,0.848922480205,0.678698600691,0.804966016758,0.492824254455,0.705339175553,0.794291379478,0.815622670644,0.889718770412,0.654669587083,0.844595881655,0.309220097527,0.488283992354,0.575940511842,0.597638750512,0.709099593911,0.432736040626,0.638787215871,0.0494675558756,0.0866699391142,0.112416961467,0.118086654267,0.18381388597,0.0701928190252,0.139618931058,0.306008303916,0.543539483934,0.668233726707,0.726750867547,0.772572038937,0.460174691883,0.740249329697,0.485805493301,0.706674092772,0.781483846338,0.806936322406,0.864211368673,0.654747843846,0.823975044173
1999-01-01,0.44795789771,0.739671057395,0.676619458053,0.820979493911,0.793019441532,0.572733590422,0.819595975757,0.80109200424,0.887275322903,0.913241396849,0.93347363951,0.929413365815,0.865458452932,0.932503916888,0.772473254784,0.888824082711,0.916247954753,0.951270932083,0.959923339479,0.861828933614,0.954148300366,0.699579152182,0.83674163899,0.878457318765,0.922336441056,0.944371724323,0.800222806927,0.931380884029,0.508694866778,0.634612404627,0.684808759643,0.749490918029,0.785950470177,0.591764723381,0.766803302705,0.103882460437,0.151657120361,0.189450761658,0.232951524825,0.283463210566,0.128533794007,0.253938991047,0.485048460221,0.729057196289,0.768556728762,0.83425902254,0.821607364806,0.638614082701,0.829832883266,0.760939868631,0.874558792619,0.903603318983,0.936618797367,0.946721246498,0.846353185191,0.939950276173,0.376127571914,0.620470562869,0.682447692097,0.798362246424,0.661128960691,0.483722595772,0.792919469392,0.456349786246,0.688113432222,0.771331980059,0.815730275058,0.844989633222,0.629600003114,0.82263880189,0.53392119918,0.734295603579,0.782265896192,0.790809169534,0.833150720689,0.689472244986,0.803105209748,0.4997003053,0.710224826834,0.791930618477,0.819579012374,0.893813229002,0.661301884397,0.848126525737,0.312403693573,0.49028644182,0.568006556968,0.592407791333,0.69751684775,0.437112676992,0.631169462085,0.0471127114017,0.0889203574762,0.117974003608,0.118333704115,0.178331211309,0.0711436085757,0.137294968382,0.313091317153,0.543584634753,0.665697408702,0.724361513263,0.768727319457,0.463597421695,0.737441741746,0.498034635428,0.713010585202,0.781435606636,0.807768611383,0.859710051345,0.662458469171,0.823349988129
2000-01-01,0.451313057598,0.733016699372,0.695164162648,0.855308276406,0.829371443453,0.571359435826,0.854059323007,0.827253125722,0.88864278789,0.913339877839,0.937772630072,0.940660418432,0.8728900537,0.938469601817,0.774856706434,0.879233762241,0.917762410026,0.953147704455,0.957628496664,0.854857875336,0.95462919251,0.697210825504,0.835635665057,0.87587883426,0.930109406896,0.945609088256,0.800354568318,0.936320745361,0.52237427942,0.623151569592,0.680068879338,0.744233651385,0.779904370255,0.589890974419,0.761096662095,0.105550742919,0.158720233352,0.19512119174,0.22897389431,0.28514657737,0.133535843491,0.253136533393,0.492050409228,0.723500449776,0.770811384464,0.838219221812,0.816745546888,0.638327747956,0.830724508586,0.769803349451,0.870117097097,0.902897904015,0.940865890088,0.948795291339,0.845351018631,0.943460722559,0.38469753366,0.630741060079,0.68176582049,0.805906126977,0.7517749923,0.49534536168,0.802662301862,0.474833202184,0.695374543363,0.764368450051,0.807343495365,0.841313552089,0.639581235829,0.81530293139,0.532503059064,0.736276687923,0.788144706428,0.777860176436,0.840006840992,0.689769548549,0.796008189369,0.505514912866,0.718123695668,0.792470742173,0.801062251549,0.878994096951,0.669640239788,0.829714110464,0.30545689151,0.484930336223,0.562776048012,0.610791560511,0.698057129203,0.430492920616,0.644874833315,0.0511472069986,0.0920759782893,0.126847494569,0.127306260687,0.193928803964,0.0750205645527,0.148799695887,0.319779423134,0.546249166113,0.665951265675,0.717654463801,0.762852484789,0.468140927299,0.730988600943,0.505798033655,0.718576401254,0.781762176321,0.795106818189,0.855216337302,0.668476989983,0.812877416581
2001-01-01,0.426271034604,0.706702077152,0.668321177718,0.827187253678,0.751571907623,0.547083370527,0.823899027227,0.789761874031,0.872067701891,0.903449087743,0.928792468335,0.933223688426,0.850922305982,0.929881271764,0.764600613725,0.870208611564,0.910256932093,0.951321236622,0.958715954484,0.845589259641,0.953752317887,0.680776588536,0.825205905143,0.872089451902,0.923194093194,0.944939311538,0.789307611889,0.931673886006,0.492957311718,0.625850754039,0.68458889029,0.748121011862,0.795759896581,0.5833439077,0.770816639396,0.111772627422,0.167742333832,0.186798124665,0.227863222843,0.285291632857,0.14213847009,0.253279398225,0.475699449699,0.71087004947,0.761828274116,0.834141185302,0.815103867568,0.62557561149,0.827488064116,0.747858529368,0.857596266871,0.895574722358,0.935064762351,0.947294867579,0.830696241661,0.939042403774,0.363865807476,0.610105078884,0.670947374916,0.800675186168,0.766131588679,0.474687793949,0.798334536768,0.452819637256,0.684565588918,0.758151059992,0.791541946766,0.831065783546,0.624484906696,0.801206681826,0.527542822223,0.730046383701,0.788429771459,0.768077884081,0.821492687781,0.684288786588,0.783192197377,0.490293444353,0.718700426004,0.773629443939,0.791511212965,0.880327882487,0.666804649455,0.824314379085,0.298874400467,0.502947487018,0.589599438683,0.603774733703,0.677541277834,0.44298479289,0.634591204579,0.0531453729983,0.0909858510015,0.126335812331,0.134140580201,0.197476387135,0.0754690360334,0.155463544237,0.310484775503,0.541711724667,0.661220716338,0.708548046982,0.750159208785,0.462322356821,0.721083668203,0.492067513256,0.713613091939,0.774205023826,0.783086551643,0.846882856335,0.66135465198,0.802025455672
2002-01-01,0.37936455946,0.685228547921,0.651981591678,0.774825546161,0.704337880497,0.513530389164,0.771298788205,0.794842219614,0.838898212964,0.881082136889,0.919533342077,0.921584377177,0.827156144356,0.920022488649,0.742846770481,0.856541424769,0.897168098318,0.936271534344,0.947949119623,0.82972417774,0.940183721189,0.693322799071,0.818793864586,0.851296793657,0.911419130323,0.929432827647,0.788485702465,0.918483949114,0.487582866918,0.631097916608,0.682626060895,0.748073831731,0.797108228808,0.58628816577,0.770831161069,0.109091778754,0.15777062391,0.186174301301,0.235100941584,0.282880106387,0.135499342774,0.25597050596,0.459340005222,0.697265071428,0.743051269966,0.81842421325,0.803961762076,0.611433570931,0.813349304083,0.74549239897,0.839663756348,0.876790140603,0.922919898657,0.934561842532,0.816395183883,0.926720495797,0.34332226096,0.594953317324,0.657449865892,0.777256491346,0.747581787862,0.455726151535,0.775440415832,0.444458418197,0.653826904819,0.746561372428,0.798109947247,0.81056973279,0.600703272843,0.801225050747,0.502331838609,0.715046963985,0.764416482601,0.771918388922,0.819206895738,0.66791419904,0.785546677561,0.469175785128,0.706507858484,0.756257360626,0.79391073794,0.861527128412,0.652394161698,0.818093149193,0.319422519993,0.513749625553,0.588420544464,0.617473694174,0.68728523053,0.459276800715,0.646007784931,0.0526445148214,0.0947470052632,0.123525521917,0.131702870533,0.188382644924,0.0777387835614,0.150379937841,0.300403520274,0.530712688094,0.647408427578,0.707613561333,0.73865934996,0.452343422141,0.716952468017,0.473212835971,0.695052579734,0.756205923018,0.78752681741,0.832713567101,0.643367962234,0.800955529495
2003-01-01,0.364265451126,0.666759149757,0.646704936043,0.797378391581,0.667827599251,0.494992833825,0.791501188942,0.796243129624,0.8393746992,0.873138039812,0.901549554728,0.913192497009,0.827057747675,0.904424423737,0.750732116468,0.852127643379,0.889786500746,0.937587479874,0.939902922765,0.827178562034,0.938347073487,0.677048279933,0.809756067271,0.8377422665,0.909166792557,0.928641279314,0.777277948516,0.916722034674,0.491160811998,0.62336083664,0.669107822104,0.73360940449,0.774520852373,0.582087333757,0.752201752495,0.11196674208,0.165491097956,0.198208397732,0.22744037082,0.292132952568,0.141698451978,0.25607875997,0.463816106797,0.691190542357,0.735920960633,0.809249438449,0.79197288157,0.608298174011,0.80319597622,0.745757473338,0.834951191266,0.866788428206,0.916469648222,0.929065107889,0.811895455614,0.920556292626,0.315105062181,0.576665267851,0.650888658121,0.777619218422,0.734517107847,0.427218994504,0.774918242423,0.440551204084,0.644174123504,0.737681883707,0.789473287714,0.798243044808,0.589452485376,0.791726758714,0.49522674985,0.703064016594,0.760759704297,0.758486848396,0.824462235329,0.655636696993,0.778200266508,0.456947910493,0.718918219684,0.768076676675,0.795536656185,0.862585673579,0.661042533499,0.819670114763,0.321283238442,0.51253754051,0.600055152198,0.635055764232,0.721875921294,0.462102819415,0.67025196079,0.0506691527883,0.105059688991,0.129372990054,0.138500514034,0.194605382367,0.0839818146033,0.157636694555,0.291379595279,0.523739328307,0.6451007963,0.703039452241,0.741228779885,0.444863232401,0.714801008752,0.464740233038,0.691840208608,0.75590882148,0.780522676587,0.831425571146,0.63784969348,0.796010379616
