181,11.5469306779
182,11.5525499428
183,11.563447462
184,11.5653945678
185,11.5769513547
186,11.5810232693
187,11.5875040407
188,11.5945883978
189,11.595509556
190,11.5980108217
191,11.6102155017
192,11.6126893487
193,11.6155271786
194,11.6433658353
195,11.6437782734
196,11.6509728949
197,11.6561509675
198,11.6581334204
199,11.6634122982
200,11.665646552
201,11.6673789561
202,11.6688944906
203,11.6696300237
204,11.6710311705
205,11.6775327124
206,11.6839332619
207,11.6888432278
208,11.7167638652
209,11.7204110679
210,11.7363089875
211,11.7586755521
212,11.7606757715
213,11.7680946762
214,11.7695037924
215,11.7709495553
216,11.7914280344
217,11.7926383678
218,11.7934167455
219,11.810738545
220,11.8225695962
221,11.8277872984
222,11.8297706303
223,11.8359650287
224,11.8380767175
225,11.8422004347
226,11.8426967287
227,11.8529627678
228,11.8549110466
229,11.8911495494
230,11.9174701496
231,11.9219309652
232,11.9421136101
233,11.94853173
234,11.9496114238
235,11.9524118954
236,11.952682493
237,11.9534101662
238,11.9640584075
239,11.9911328512
240,12.0036932689
241,12.0075302392
242,12.008407983
243,12.0099908494
244,12.0378137445
245,12.0435360688
246,12.0580539599
247,12.0586103816
248,12.0620521484
249,12.0687741663
250,12.0803563496
251,12.0862750821
252,12.0864554288
253,12.0883864802
254,12.1065008981
255,12.1088015444
256,12.1246239499
257,12.129510125
258,12.1383985469
259,12.1518381881
260,12.1550003793
261,12.1558261715
262,12.1700412411
263,12.1813649078
264,12.1972034301
265,12.1997225261
266,12.2060976452
267,12.2102040993
268,12.2111994808
269,12.2130234327
270,12.2157060945
271,12.2208134639
272,12.2349613204
273,12.256085871
274,12.2608354143
275,12.270712724
276,12.3035169102
277,12.3111576232
278,12.3193254351
279,12.3439806966
280,12.3470034697
281,12.3562411212
282,12.3886525023
283,12.4382036881
284,12.4516584745
285,12.4577570054
286,12.4593263034
287,12.468871431
288,12.4727966234
289,12.4794643453
290,12.4862579372
291,12.4953334711
292,12.5025707424
293,12.5468676683
294,12.5566273993
295,12.5574229386
296,12.5620043133
297,12.5887296143
298,12.5887466653
299,12.5915357065
300,12.6043620699
301,12.6099698585
302,12.6420604924
303,12.6530986751
304,12.6644558939
305,12.6656249747
306,12.6658554698
307,12.7062022705
308,12.7238838135
309,12.7317031344
310,12.7369479249
311,12.7444735523
312,12.7472625723
313,12.7551531316
314,12.7736736098
315,12.7742573297
316,12.7795575257
317,12.7847568978
318,12.8055353242
319,12.8380409882
320,12.8590044184
321,12.8723700761
322,12.9121730694
323,12.9129871205
324,12.9184904492
325,12.9199876737
326,12.9201517175
327,12.9239197557
328,12.9399082117
329,12.9695641173
330,13.0107276582
331,13.0294626924
332,13.051393553
333,13.0542215722
334,13.0647236713
335,13.1050910662
336,13.151803726
337,13.1535596732
338,13.2337204776
339,13.2578553468
340,13.2904642986
341,13.3196671384
342,13.3715317267
343,13.3799423645
344,13.3828489552
345,13.3928301126
346,13.3941949924
347,13.4262858576
348,13.4945419171
349,13.5784354111
350,13.6026254583
351,13.7934408027
352,13.8012037012
353,13.8177241063
354,13.8455507977
355,13.8516582851
356,13.8587443617
357,13.8587932026
358,13.8823903986
359,13.8935811685
360,13.9247084017
361,13.9405931094
362,13.955139448
363,14.0406153847
364,14.0448365585
365,14.0687230726
366,14.1508349933
367,14.1865153376
368,14.1936949071
369,14.2428767437
370,14.2633197017
371,14.4814150021
372,14.4879824706
373,14.505523833
374,14.5173518351
375,14.6212146976
376,14.7372384815
377,14.7721440656
378,14.8868544195
379,14.899686137
380,14.9184584344
381,14.9684494027
382,14.996598899
383,15.1214391384
384,15.3533789966
385,15.6879992684
386,16.0767121447
